ora2pg  | INFO: CONFIG_LOCATION variable detected: 'config/ora2pg.conf'
ora2pg  | [2022-07-16 03:02:14] Dumping function PLS_ATUALIZAR_LOTE_MONIT_TISS...
ora2pg  | [2022-07-16 03:02:14] Dumping to one file per function : PLS_ATUALIZAR_LOTE_MONIT_TISS_procedure.sql
ora2pg  | [2022-07-16 03:02:17] Dumping function PLS_ATUALIZAR_LOTE_SIB_HTML...
ora2pg  | [2022-07-16 03:02:17] Dumping to one file per function : PLS_ATUALIZAR_LOTE_SIB_HTML_procedure.sql
ora2pg  | [2022-07-16 03:02:18] Dumping function PLS_ATUALIZAR_MACRO_EVENTO...
ora2pg  | [2022-07-16 03:02:18] Dumping to one file per function : PLS_ATUALIZAR_MACRO_EVENTO_procedure.sql
ora2pg  | [2022-07-16 03:02:20] Dumping function PLS_ATUALIZAR_MATERIAL_HOSP...
ora2pg  | [2022-07-16 03:02:20] Dumping to one file per function : PLS_ATUALIZAR_MATERIAL_HOSP_procedure.sql
ora2pg  | [2022-07-16 03:02:23] Dumping function PLS_ATUALIZAR_MAT_DUPLIC_A900...
ora2pg  | [2022-07-16 03:02:23] Dumping to one file per function : PLS_ATUALIZAR_MAT_DUPLIC_A900_procedure.sql
ora2pg  | [2022-07-16 03:02:41] Dumping function PLS_ATUALIZAR_MAT_MED_SOLIC...
ora2pg  | [2022-07-16 03:02:41] Dumping to one file per function : PLS_ATUALIZAR_MAT_MED_SOLIC_procedure.sql
ora2pg  | [2022-07-16 03:02:56] Dumping function PLS_ATUALIZAR_MENSALIDADE_WEB...
ora2pg  | [2022-07-16 03:02:56] Dumping to one file per function : PLS_ATUALIZAR_MENSALIDADE_WEB_procedure.sql
ora2pg  | [2022-07-16 03:03:31] Dumping function PLS_ATUALIZAR_MES_REAJ...
ora2pg  | [2022-07-16 03:03:31] Dumping to one file per function : PLS_ATUALIZAR_MES_REAJ_procedure.sql
ora2pg  | [2022-07-16 03:03:32] Dumping function PLS_ATUALIZAR_MSG_ANIVERSARIO...
ora2pg  | [2022-07-16 03:03:32] Dumping to one file per function : PLS_ATUALIZAR_MSG_ANIVERSARIO_procedure.sql
ora2pg  | [2022-07-16 03:03:45] Dumping function PLS_ATUALIZAR_MSG_MENS_ATRASO...
ora2pg  | [2022-07-16 03:03:45] Dumping to one file per function : PLS_ATUALIZAR_MSG_MENS_ATRASO_procedure.sql
ora2pg  | [2022-07-16 03:04:38] Dumping function PLS_ATUALIZAR_NR_SEQ_CONTRATO...
ora2pg  | [2022-07-16 03:04:38] Dumping to one file per function : PLS_ATUALIZAR_NR_SEQ_CONTRATO_procedure.sql
ora2pg  | [2022-07-16 03:04:40] Dumping function PLS_ATUALIZAR_NR_SEQ_CONTR_REG...
ora2pg  | [2022-07-16 03:04:40] Dumping to one file per function : PLS_ATUALIZAR_NR_SEQ_CONTR_REG_procedure.sql
ora2pg  | [2022-07-16 03:04:42] Dumping function PLS_ATUALIZAR_OCORRENCIAS...
ora2pg  | [2022-07-16 03:04:42] Dumping to one file per function : PLS_ATUALIZAR_OCORRENCIAS_procedure.sql
ora2pg  | [2022-07-16 03:04:43] Dumping function PLS_ATUALIZAR_ORDEM_EXEC_TX...
ora2pg  | [2022-07-16 03:04:43] Dumping to one file per function : PLS_ATUALIZAR_ORDEM_EXEC_TX_procedure.sql
ora2pg  | [2022-07-16 03:04:45] Dumping function PLS_ATUALIZAR_ORDEM_REGRA_COMB...
ora2pg  | [2022-07-16 03:04:45] Dumping to one file per function : PLS_ATUALIZAR_ORDEM_REGRA_COMB_procedure.sql
ora2pg  | [2022-07-16 03:04:46] Dumping function PLS_ATUALIZAR_ORDEM_REGRA_EXEC...
ora2pg  | [2022-07-16 03:04:46] Dumping to one file per function : PLS_ATUALIZAR_ORDEM_REGRA_EXEC_procedure.sql
ora2pg  | [2022-07-16 03:04:48] Dumping function PLS_ATUALIZAR_PAGADOR_CTA...
ora2pg  | [2022-07-16 03:04:48] Dumping to one file per function : PLS_ATUALIZAR_PAGADOR_CTA_procedure.sql
ora2pg  | [2022-07-16 03:04:51] Dumping function PLS_ATUALIZAR_PAG_APROP_COPART...
ora2pg  | [2022-07-16 03:04:51] Dumping to one file per function : PLS_ATUALIZAR_PAG_APROP_COPART_procedure.sql
ora2pg  | [2022-07-16 03:04:54] Dumping function PLS_ATUALIZAR_PAG_CARTAO...
ora2pg  | [2022-07-16 03:04:54] Dumping to one file per function : PLS_ATUALIZAR_PAG_CARTAO_procedure.sql
ora2pg  | [2022-07-16 03:04:56] Dumping function PLS_ATUALIZAR_PAG_CONTA_RESUMO...
ora2pg  | [2022-07-16 03:04:56] Dumping to one file per function : PLS_ATUALIZAR_PAG_CONTA_RESUMO_procedure.sql
ora2pg  | [2022-07-16 03:05:03] Dumping function PLS_ATUALIZAR_PARTIC_ANALISE...
ora2pg  | [2022-07-16 03:05:03] Dumping to one file per function : PLS_ATUALIZAR_PARTIC_ANALISE_procedure.sql
ora2pg  | [2022-07-16 03:05:21] Dumping function PLS_ATUALIZAR_POS_ESTAB_PTU...
ora2pg  | [2022-07-16 03:05:21] Dumping to one file per function : PLS_ATUALIZAR_POS_ESTAB_PTU_procedure.sql
ora2pg  | [2022-07-16 03:05:56] Dumping function PLS_ATUALIZAR_PREST_PGTO...
ora2pg  | [2022-07-16 03:05:56] Dumping to one file per function : PLS_ATUALIZAR_PREST_PGTO_procedure.sql
ora2pg  | [2022-07-16 03:06:09] Dumping function PLS_ATUALIZAR_PROC_CONTA...
ora2pg  | [2022-07-16 03:06:09] Dumping to one file per function : PLS_ATUALIZAR_PROC_CONTA_procedure.sql
ora2pg  | [2022-07-16 03:06:25] Dumping function PLS_ATUALIZAR_PROC_DESMEMBRADO...
ora2pg  | [2022-07-16 03:06:25] Dumping to one file per function : PLS_ATUALIZAR_PROC_DESMEMBRADO_procedure.sql
ora2pg  | [2022-07-16 03:06:30] Dumping function PLS_ATUALIZAR_PROC_MAT_CONTEST...
ora2pg  | [2022-07-16 03:06:30] Dumping to one file per function : PLS_ATUALIZAR_PROC_MAT_CONTEST_procedure.sql
ora2pg  | [2022-07-16 03:06:32] Dumping function PLS_ATUALIZAR_PROC_REF...
ora2pg  | [2022-07-16 03:06:32] Dumping to one file per function : PLS_ATUALIZAR_PROC_REF_procedure.sql
ora2pg  | [2022-07-16 03:06:59] Dumping function PLS_ATUALIZAR_PROTOCOLO_SIP...
ora2pg  | [2022-07-16 03:06:59] Dumping to one file per function : PLS_ATUALIZAR_PROTOCOLO_SIP_procedure.sql
ora2pg  | [2022-07-16 03:07:06] Dumping function PLS_ATUALIZAR_QT_LIBERAR...
ora2pg  | [2022-07-16 03:07:06] Dumping to one file per function : PLS_ATUALIZAR_QT_LIBERAR_procedure.sql
ora2pg  | [2022-07-16 03:07:06] Dumping function PLS_ATUALIZAR_QUEST_PREST_RESP...
ora2pg  | [2022-07-16 03:07:06] Dumping to one file per function : PLS_ATUALIZAR_QUEST_PREST_RESP_procedure.sql
ora2pg  | [2022-07-16 03:07:09] Dumping function PLS_ATUALIZAR_REENVIO_SIB...
ora2pg  | [2022-07-16 03:07:09] Dumping to one file per function : PLS_ATUALIZAR_REENVIO_SIB_procedure.sql
ora2pg  | [2022-07-16 03:07:28] Dumping function PLS_ATUALIZAR_REGRA_PRECO...
ora2pg  | [2022-07-16 03:07:28] Dumping to one file per function : PLS_ATUALIZAR_REGRA_PRECO_procedure.sql
ora2pg  | [2022-07-16 03:07:36] Dumping function PLS_ATUALIZAR_REGRA_PRECO_MAT...
ora2pg  | [2022-07-16 03:07:36] Dumping to one file per function : PLS_ATUALIZAR_REGRA_PRECO_MAT_procedure.sql
ora2pg  | [2022-07-16 03:07:59] Dumping function PLS_ATUALIZAR_REGRA_PRECO_PROC...
ora2pg  | [2022-07-16 03:07:59] Dumping to one file per function : PLS_ATUALIZAR_REGRA_PRECO_PROC_procedure.sql
ora2pg  | [2022-07-16 03:08:05] Dumping function PLS_ATUALIZAR_REGRA_PRECO_SERV...
ora2pg  | [2022-07-16 03:08:05] Dumping to one file per function : PLS_ATUALIZAR_REGRA_PRECO_SERV_procedure.sql
ora2pg  | [2022-07-16 03:08:20] Dumping function PLS_ATUALIZAR_REQ_EXEC_WEB...
ora2pg  | [2022-07-16 03:08:20] Dumping to one file per function : PLS_ATUALIZAR_REQ_EXEC_WEB_procedure.sql
ora2pg  | [2022-07-16 03:08:24] Dumping function PLS_ATUALIZAR_REQ_LIBERADA...
ora2pg  | [2022-07-16 03:08:24] Dumping to one file per function : PLS_ATUALIZAR_REQ_LIBERADA_procedure.sql
ora2pg  | [2022-07-16 03:08:38] Dumping function PLS_ATUALIZAR_RESUMO_COMP...
ora2pg  | [2022-07-16 03:08:38] Dumping to one file per function : PLS_ATUALIZAR_RESUMO_COMP_procedure.sql
ora2pg  | [2022-07-16 03:08:40] Dumping function PLS_ATUALIZAR_RESUMO_MENS...
ora2pg  | [2022-07-16 03:08:41] Dumping to one file per function : PLS_ATUALIZAR_RESUMO_MENS_procedure.sql
ora2pg  | [2022-07-16 03:12:21] Dumping function PLS_ATUALIZAR_SALDO_ESCRIT...
ora2pg  | [2022-07-16 03:12:21] Dumping to one file per function : PLS_ATUALIZAR_SALDO_ESCRIT_procedure.sql
ora2pg  | [2022-07-16 03:12:28] Dumping function PLS_ATUALIZAR_SALDO_LANC_PROG...
ora2pg  | [2022-07-16 03:12:28] Dumping to one file per function : PLS_ATUALIZAR_SALDO_LANC_PROG_procedure.sql
ora2pg  | [2022-07-16 03:12:31] Dumping function PLS_ATUALIZAR_SCA_INCLUSAO_WEB...
ora2pg  | [2022-07-16 03:12:31] Dumping to one file per function : PLS_ATUALIZAR_SCA_INCLUSAO_WEB_procedure.sql
ora2pg  | [2022-07-16 03:12:39] Dumping function PLS_ATUALIZAR_SCPA_PLANO...
ora2pg  | [2022-07-16 03:12:39] Dumping to one file per function : PLS_ATUALIZAR_SCPA_PLANO_procedure.sql
ora2pg  | [2022-07-16 03:12:41] Dumping function PLS_ATUALIZAR_SEG_CONTA_PROT...
ora2pg  | [2022-07-16 03:12:41] Dumping to one file per function : PLS_ATUALIZAR_SEG_CONTA_PROT_procedure.sql
ora2pg  | [2022-07-16 03:12:42] Dumping function PLS_ATUALIZAR_SEG_VALORES...
ora2pg  | [2022-07-16 03:12:42] Dumping to one file per function : PLS_ATUALIZAR_SEG_VALORES_procedure.sql
ora2pg  | [2022-07-16 03:12:59] Dumping function PLS_ATUALIZAR_SENHA_ADESAO_WEB...
ora2pg  | [2022-07-16 03:12:59] Dumping to one file per function : PLS_ATUALIZAR_SENHA_ADESAO_WEB_procedure.sql
ora2pg  | [2022-07-16 03:13:00] Dumping function PLS_ATUALIZAR_SENHA_ESTIP_WEB...
ora2pg  | [2022-07-16 03:13:00] Dumping to one file per function : PLS_ATUALIZAR_SENHA_ESTIP_WEB_procedure.sql
ora2pg  | [2022-07-16 03:13:01] Dumping function PLS_ATUALIZAR_SENHA_PORTAL_WEB...
ora2pg  | [2022-07-16 03:13:01] Dumping to one file per function : PLS_ATUALIZAR_SENHA_PORTAL_WEB_procedure.sql
ora2pg  | [2022-07-16 03:13:02] Dumping function PLS_ATUALIZAR_SENHA_PREST_WEB...
ora2pg  | [2022-07-16 03:13:02] Dumping to one file per function : PLS_ATUALIZAR_SENHA_PREST_WEB_procedure.sql
ora2pg  | [2022-07-16 03:13:03] Dumping function PLS_ATUALIZAR_SEQ_A500...
ora2pg  | [2022-07-16 03:13:03] Dumping to one file per function : PLS_ATUALIZAR_SEQ_A500_procedure.sql
ora2pg  | [2022-07-16 03:13:09] Dumping function PLS_ATUALIZAR_SIMUL_PERFIL_JS...
ora2pg  | [2022-07-16 03:13:09] Dumping to one file per function : PLS_ATUALIZAR_SIMUL_PERFIL_JS_procedure.sql
ora2pg  | [2022-07-16 03:13:11] Dumping function PLS_ATUALIZAR_SIMUL_PERF_ITEM...
ora2pg  | [2022-07-16 03:13:11] Dumping to one file per function : PLS_ATUALIZAR_SIMUL_PERF_ITEM_procedure.sql
ora2pg  | [2022-07-16 03:13:13] Dumping function PLS_ATUALIZAR_SIMUL_SCA_COL...
ora2pg  | [2022-07-16 03:13:13] Dumping to one file per function : PLS_ATUALIZAR_SIMUL_SCA_COL_procedure.sql
ora2pg  | [2022-07-16 03:13:14] Dumping function PLS_ATUALIZAR_SIP_PROTOC_PROC...
ora2pg  | [2022-07-16 03:13:14] Dumping to one file per function : PLS_ATUALIZAR_SIP_PROTOC_PROC_procedure.sql
ora2pg  | [2022-07-16 03:13:18] Dumping function PLS_ATUALIZAR_SOLIC_ALT_CAMPO...
ora2pg  | [2022-07-16 03:13:18] Dumping to one file per function : PLS_ATUALIZAR_SOLIC_ALT_CAMPO_procedure.sql
ora2pg  | [2022-07-16 03:13:19] Dumping function PLS_ATUALIZAR_STATUS_ANALISE...
ora2pg  | [2022-07-16 03:13:19] Dumping to one file per function : PLS_ATUALIZAR_STATUS_ANALISE_procedure.sql
ora2pg  | [2022-07-16 03:13:27] Dumping function PLS_ATUALIZAR_STATUS_BENEF_WEB...
ora2pg  | [2022-07-16 03:13:27] Dumping to one file per function : PLS_ATUALIZAR_STATUS_BENEF_WEB_procedure.sql
ora2pg  | [2022-07-16 03:13:29] Dumping function PLS_ATUALIZAR_STATUS_CLIENTE...
ora2pg  | [2022-07-16 03:13:29] Dumping to one file per function : PLS_ATUALIZAR_STATUS_CLIENTE_procedure.sql
ora2pg  | [2022-07-16 03:13:37] Dumping function PLS_ATUALIZAR_STATUS_CONTAS...
ora2pg  | [2022-07-16 03:13:37] Dumping to one file per function : PLS_ATUALIZAR_STATUS_CONTAS_procedure.sql
ora2pg  | [2022-07-16 03:13:45] Dumping function PLS_ATUALIZAR_STATUS_DOCUMENTO...
ora2pg  | [2022-07-16 03:13:45] Dumping to one file per function : PLS_ATUALIZAR_STATUS_DOCUMENTO_procedure.sql
ora2pg  | [2022-07-16 03:13:46] Dumping function PLS_ATUALIZAR_STATUS_FAT...
ora2pg  | [2022-07-16 03:13:46] Dumping to one file per function : PLS_ATUALIZAR_STATUS_FAT_procedure.sql
ora2pg  | [2022-07-16 03:13:51] Dumping function PLS_ATUALIZAR_STATUS_FAT_POS...
ora2pg  | [2022-07-16 03:13:51] Dumping to one file per function : PLS_ATUALIZAR_STATUS_FAT_POS_procedure.sql
ora2pg  | [2022-07-16 03:14:00] Dumping function PLS_ATUALIZAR_STATUS_INT_A500...
ora2pg  | [2022-07-16 03:14:00] Dumping to one file per function : PLS_ATUALIZAR_STATUS_INT_A500_procedure.sql
ora2pg  | [2022-07-16 03:14:02] Dumping function PLS_ATUALIZAR_STATUS_ITEM_AUD...
ora2pg  | [2022-07-16 03:14:02] Dumping to one file per function : PLS_ATUALIZAR_STATUS_ITEM_AUD_procedure.sql
ora2pg  | [2022-07-16 03:14:10] Dumping function PLS_ATUALIZAR_STATUS_JUSTIFICA...
ora2pg  | [2022-07-16 03:14:10] Dumping to one file per function : PLS_ATUALIZAR_STATUS_JUSTIFICA_procedure.sql
ora2pg  | [2022-07-16 03:14:27] Dumping function PLS_ATUALIZAR_STATUS_LOG_ALT...
ora2pg  | [2022-07-16 03:14:27] Dumping to one file per function : PLS_ATUALIZAR_STATUS_LOG_ALT_procedure.sql
ora2pg  | [2022-07-16 03:14:28] Dumping function PLS_ATUALIZAR_STATUS_OCOR_COMB...
ora2pg  | [2022-07-16 03:14:28] Dumping to one file per function : PLS_ATUALIZAR_STATUS_OCOR_COMB_procedure.sql
ora2pg  | [2022-07-16 03:14:44] Dumping function PLS_ATUALIZAR_STAT_ANALISE_POS...
ora2pg  | [2022-07-16 03:14:44] Dumping to one file per function : PLS_ATUALIZAR_STAT_ANALISE_POS_procedure.sql
ora2pg  | [2022-07-16 03:14:59] Dumping function PLS_ATUALIZAR_STAT_LOTE_CANC...
ora2pg  | [2022-07-16 03:14:59] Dumping to one file per function : PLS_ATUALIZAR_STAT_LOTE_CANC_procedure.sql
ora2pg  | [2022-07-16 03:15:01] Dumping function PLS_ATUALIZAR_SUSP_ATEND...
ora2pg  | [2022-07-16 03:15:01] Dumping to one file per function : PLS_ATUALIZAR_SUSP_ATEND_procedure.sql
ora2pg  | [2022-07-16 03:15:22] Dumping function PLS_ATUALIZAR_TIPO_ANEXO_GUIA...
ora2pg  | [2022-07-16 03:15:22] Dumping to one file per function : PLS_ATUALIZAR_TIPO_ANEXO_GUIA_procedure.sql
ora2pg  | [2022-07-16 03:15:27] Dumping function PLS_ATUALIZAR_TIPO_ANEXO_ITEM...
ora2pg  | [2022-07-16 03:15:27] Dumping to one file per function : PLS_ATUALIZAR_TIPO_ANEXO_ITEM_procedure.sql
ora2pg  | [2022-07-16 03:15:47] Dumping function PLS_ATUALIZAR_TIPO_CONTA...
ora2pg  | [2022-07-16 03:15:47] Dumping to one file per function : PLS_ATUALIZAR_TIPO_CONTA_procedure.sql
ora2pg  | [2022-07-16 03:15:48] Dumping function PLS_ATUALIZAR_TIPO_REAJUSTE...
ora2pg  | [2022-07-16 03:15:48] Dumping to one file per function : PLS_ATUALIZAR_TIPO_REAJUSTE_procedure.sql
ora2pg  | [2022-07-16 03:15:49] Dumping function PLS_ATUALIZAR_TIT_CONTA...
ora2pg  | [2022-07-16 03:15:49] Dumping to one file per function : PLS_ATUALIZAR_TIT_CONTA_procedure.sql
ora2pg  | [2022-07-16 03:16:01] Dumping function PLS_ATUALIZAR_TIT_RECEBER...
ora2pg  | [2022-07-16 03:16:01] Dumping to one file per function : PLS_ATUALIZAR_TIT_RECEBER_procedure.sql
ora2pg  | [2022-07-16 03:16:03] Dumping function PLS_ATUALIZAR_TOTALIZADOR_PEL...
ora2pg  | [2022-07-16 03:16:03] Dumping to one file per function : PLS_ATUALIZAR_TOTALIZADOR_PEL_procedure.sql
ora2pg  | [2022-07-16 03:16:19] Dumping function PLS_ATUALIZAR_TOTAL_CEDIDA...
ora2pg  | [2022-07-16 03:16:19] Dumping to one file per function : PLS_ATUALIZAR_TOTAL_CEDIDA_procedure.sql
ora2pg  | [2022-07-16 03:16:36] Dumping function PLS_ATUALIZAR_TRIBUTOS_LOTE...
ora2pg  | [2022-07-16 03:16:36] Dumping to one file per function : PLS_ATUALIZAR_TRIBUTOS_LOTE_procedure.sql
ora2pg  | [2022-07-16 03:16:42] Dumping function PLS_ATUALIZAR_TRIBUTOS_MENS...
ora2pg  | [2022-07-16 03:16:42] Dumping to one file per function : PLS_ATUALIZAR_TRIBUTOS_MENS_procedure.sql
ora2pg  | [2022-07-16 03:16:43] Dumping function PLS_ATUALIZAR_TRIBUTO_FAT...
ora2pg  | [2022-07-16 03:16:43] Dumping to one file per function : PLS_ATUALIZAR_TRIBUTO_FAT_procedure.sql
ora2pg  | [2022-07-16 03:17:02] Dumping function PLS_ATUALIZAR_TRIB_LOTE...
ora2pg  | [2022-07-16 03:17:02] Dumping to one file per function : PLS_ATUALIZAR_TRIB_LOTE_procedure.sql
ora2pg  | [2022-07-16 03:17:04] Dumping function PLS_ATUALIZAR_TRIB_PREST_MES...
ora2pg  | [2022-07-16 03:17:04] Dumping to one file per function : PLS_ATUALIZAR_TRIB_PREST_MES_procedure.sql
ora2pg  | [2022-07-16 03:18:02] Dumping function PLS_ATUALIZAR_TRILHA_CARTAO...
ora2pg  | [2022-07-16 03:18:02] Dumping to one file per function : PLS_ATUALIZAR_TRILHA_CARTAO_procedure.sql
ora2pg  | [2022-07-16 03:18:03] Dumping function PLS_ATUALIZAR_UTILIZACAO_GUIA...
ora2pg  | [2022-07-16 03:18:03] Dumping to one file per function : PLS_ATUALIZAR_UTILIZACAO_GUIA_procedure.sql
ora2pg  | [2022-07-16 03:18:16] Dumping function PLS_ATUALIZAR_VALORES_ANALISE...
ora2pg  | [2022-07-16 03:18:16] Dumping to one file per function : PLS_ATUALIZAR_VALORES_ANALISE_procedure.sql
ora2pg  | [2022-07-16 03:18:20] Dumping function PLS_ATUALIZAR_VALORES_CONTEST...
ora2pg  | [2022-07-16 03:18:20] Dumping to one file per function : PLS_ATUALIZAR_VALORES_CONTEST_procedure.sql
ora2pg  | [2022-07-16 03:18:55] Dumping function PLS_ATUALIZAR_VALORES_FORM...
ora2pg  | [2022-07-16 03:18:55] Dumping to one file per function : PLS_ATUALIZAR_VALORES_FORM_procedure.sql
ora2pg  | [2022-07-16 03:19:01] Dumping function PLS_ATUALIZAR_VALORES_IMPUG...
ora2pg  | [2022-07-16 03:19:01] Dumping to one file per function : PLS_ATUALIZAR_VALORES_IMPUG_procedure.sql
ora2pg  | [2022-07-16 03:19:13] Dumping function PLS_ATUALIZAR_VALORES_PEONA...
ora2pg  | [2022-07-16 03:19:13] Dumping to one file per function : PLS_ATUALIZAR_VALORES_PEONA_procedure.sql
ora2pg  | [2022-07-16 03:19:19] Dumping function PLS_ATUALIZAR_VALOR_DIGITACAO...
ora2pg  | [2022-07-16 03:19:19] Dumping to one file per function : PLS_ATUALIZAR_VALOR_DIGITACAO_procedure.sql
ora2pg  | [2022-07-16 03:19:25] Dumping function PLS_ATUALIZAR_VALOR_GLOSA_OC...
ora2pg  | [2022-07-16 03:19:25] Dumping to one file per function : PLS_ATUALIZAR_VALOR_GLOSA_OC_procedure.sql
ora2pg  | [2022-07-16 03:19:42] Dumping function PLS_ATUALIZAR_VALOR_LOTE_PAG...
ora2pg  | [2022-07-16 03:19:42] Dumping to one file per function : PLS_ATUALIZAR_VALOR_LOTE_PAG_procedure.sql
ora2pg  | [2022-07-16 03:19:45] Dumping function PLS_ATUALIZAR_VALOR_LOTE_PP...
ora2pg  | [2022-07-16 03:19:45] Dumping to one file per function : PLS_ATUALIZAR_VALOR_LOTE_PP_procedure.sql
ora2pg  | [2022-07-16 03:19:52] Dumping function PLS_ATUALIZAR_VALOR_NOTIFIC...
ora2pg  | [2022-07-16 03:19:52] Dumping to one file per function : PLS_ATUALIZAR_VALOR_NOTIFIC_procedure.sql
ora2pg  | [2022-07-16 03:20:03] Dumping function PLS_ATUALIZAR_VALOR_PAG_PREST...
ora2pg  | [2022-07-16 03:20:03] Dumping to one file per function : PLS_ATUALIZAR_VALOR_PAG_PREST_procedure.sql
ora2pg  | [2022-07-16 03:20:06] Dumping function PLS_ATUALIZAR_VALOR_PTU_FATURA...
ora2pg  | [2022-07-16 03:20:06] Dumping to one file per function : PLS_ATUALIZAR_VALOR_PTU_FATURA_procedure.sql
ora2pg  | [2022-07-16 03:20:27] Dumping function PLS_ATUALIZAR_VALOR_RECURSO...
ora2pg  | [2022-07-16 03:20:27] Dumping to one file per function : PLS_ATUALIZAR_VALOR_RECURSO_procedure.sql
ora2pg  | [2022-07-16 03:20:31] Dumping function PLS_ATUALIZAR_VALOR_SIMUL_COL...
ora2pg  | [2022-07-16 03:20:31] Dumping to one file per function : PLS_ATUALIZAR_VALOR_SIMUL_COL_procedure.sql
ora2pg  | [2022-07-16 03:20:43] Dumping function PLS_ATUALIZAR_VIA_ACESSO_CONTA...
ora2pg  | [2022-07-16 03:20:43] Dumping to one file per function : PLS_ATUALIZAR_VIA_ACESSO_CONTA_procedure.sql
ora2pg  | [2022-07-16 03:21:22] Dumping function PLS_ATUALIZAR_VL_LOTE_FATURA...
ora2pg  | [2022-07-16 03:21:22] Dumping to one file per function : PLS_ATUALIZAR_VL_LOTE_FATURA_procedure.sql
ora2pg  | [2022-07-16 03:21:48] Dumping function PLS_ATUALIZAR_VL_LOTE_REMESSA...
ora2pg  | [2022-07-16 03:21:48] Dumping to one file per function : PLS_ATUALIZAR_VL_LOTE_REMESSA_procedure.sql
ora2pg  | [2022-07-16 03:21:51] Dumping function PLS_ATUALIZA_ANALISE_PROTOCOLO...
ora2pg  | [2022-07-16 03:21:51] Dumping to one file per function : PLS_ATUALIZA_ANALISE_PROTOCOLO_procedure.sql
ora2pg  | [2022-07-16 03:21:53] Dumping function PLS_ATUALIZA_ATRIBUTO_PTU_IR...
ora2pg  | [2022-07-16 03:21:53] Dumping to one file per function : PLS_ATUALIZA_ATRIBUTO_PTU_IR_procedure.sql
ora2pg  | [2022-07-16 03:21:56] Dumping function PLS_ATUALIZA_CAD_COOPERATIVA...
ora2pg  | [2022-07-16 03:21:56] Dumping to one file per function : PLS_ATUALIZA_CAD_COOPERATIVA_procedure.sql
ora2pg  | [2022-07-16 03:21:58] Dumping function PLS_ATUALIZA_CARTEIRA_SELEC...
ora2pg  | [2022-07-16 03:21:58] Dumping to one file per function : PLS_ATUALIZA_CARTEIRA_SELEC_procedure.sql
ora2pg  | [2022-07-16 03:21:59] Dumping function PLS_ATUALIZA_CONTA_AUTOR...
ora2pg  | [2022-07-16 03:21:59] Dumping to one file per function : PLS_ATUALIZA_CONTA_AUTOR_procedure.sql
ora2pg  | [2022-07-16 03:22:00] Dumping function PLS_ATUALIZA_CONTA_ITEM...
ora2pg  | [2022-07-16 03:22:00] Dumping to one file per function : PLS_ATUALIZA_CONTA_ITEM_procedure.sql
ora2pg  | [2022-07-16 03:25:15] Dumping function PLS_ATUALIZA_CONTA_MAT_FAT...
ora2pg  | [2022-07-16 03:25:15] Dumping to one file per function : PLS_ATUALIZA_CONTA_MAT_FAT_procedure.sql
ora2pg  | [2022-07-16 03:25:26] Dumping function PLS_ATUALIZA_CONTA_PROC_FAT...
ora2pg  | [2022-07-16 03:25:26] Dumping to one file per function : PLS_ATUALIZA_CONTA_PROC_FAT_procedure.sql
ora2pg  | [2022-07-16 03:25:37] Dumping function PLS_ATUALIZA_CONTA_RESUMO_ITEM...
ora2pg  | [2022-07-16 03:25:37] Dumping to one file per function : PLS_ATUALIZA_CONTA_RESUMO_ITEM_procedure.sql
ora2pg  | [2022-07-16 03:25:44] Dumping function PLS_ATUALIZA_CONTRATO_SWING...
ora2pg  | [2022-07-16 03:25:44] Dumping to one file per function : PLS_ATUALIZA_CONTRATO_SWING_procedure.sql
ora2pg  | [2022-07-16 03:25:48] Dumping function PLS_ATUALIZA_COPAR_CONTAB_COOP...
ora2pg  | [2022-07-16 03:25:48] Dumping to one file per function : PLS_ATUALIZA_COPAR_CONTAB_COOP_procedure.sql
ora2pg  | [2022-07-16 03:26:01] Dumping function PLS_ATUALIZA_DADOS_BENEF_AUT...
ora2pg  | [2022-07-16 03:26:01] Dumping to one file per function : PLS_ATUALIZA_DADOS_BENEF_AUT_procedure.sql
ora2pg  | [2022-07-16 03:26:17] Dumping function PLS_ATUALIZA_DADOS_CONTRATO...
ora2pg  | [2022-07-16 03:26:17] Dumping to one file per function : PLS_ATUALIZA_DADOS_CONTRATO_procedure.sql
ora2pg  | [2022-07-16 03:26:22] Dumping function PLS_ATUALIZA_DADOS_GERAC_A600...
ora2pg  | [2022-07-16 03:26:22] Dumping to one file per function : PLS_ATUALIZA_DADOS_GERAC_A600_procedure.sql
ora2pg  | [2022-07-16 03:26:25] Dumping function PLS_ATUALIZA_DATA_CIENCIA...
ora2pg  | [2022-07-16 03:26:25] Dumping to one file per function : PLS_ATUALIZA_DATA_CIENCIA_procedure.sql
ora2pg  | [2022-07-16 03:26:26] Dumping function PLS_ATUALIZA_DESC_FOLHA_ENVIO...
ora2pg  | [2022-07-16 03:26:26] Dumping to one file per function : PLS_ATUALIZA_DESC_FOLHA_ENVIO_procedure.sql
ora2pg  | [2022-07-16 03:26:28] Dumping function PLS_ATUALIZA_DIVIS_CANAL_LEAD...
ora2pg  | [2022-07-16 03:26:28] Dumping to one file per function : PLS_ATUALIZA_DIVIS_CANAL_LEAD_procedure.sql
ora2pg  | [2022-07-16 03:26:30] Dumping function PLS_ATUALIZA_DT_COMP_PAGAMENTO...
ora2pg  | [2022-07-16 03:26:30] Dumping to one file per function : PLS_ATUALIZA_DT_COMP_PAGAMENTO_procedure.sql
