ora2pg2  | INFO: CONFIG_LOCATION variable detected: 'config/ora2pg.conf'
ora2pg2  | [2022-07-11 02:55:15] Looking at package ptu_moviment_benef_a100_90_pck...
ora2pg2  | [2022-07-11 02:55:16] Looking at package ptu_moviment_benef_a100_pck...
ora2pg2  | [2022-07-11 02:55:16] Looking at package ptu_moviment_benef_a1300_pck...
ora2pg2  | [2022-07-11 02:55:16] Looking at package ptu_moviment_benef_a300_pck...
ora2pg2  | [2022-07-11 02:55:16] Looking at package ptu_moviment_benf_a100_100_pck...
ora2pg2  | [2022-07-11 02:55:16] Looking at package ptu_moviment_benf_a100_v18_pck...
ora2pg2  | [2022-07-11 02:55:16] Looking at package ptu_prest_inter_exp_pck...
ora2pg2  | [2022-07-11 02:55:16] Looking at package ptu_retorno_benef_a200_90_pck...
ora2pg2  | [2022-07-11 02:55:16] Looking at package ptu_retorno_benef_a200_v8_pck...
ora2pg2  | [2022-07-11 02:55:16] Looking at package ptu_retorno_mov_benef_a200_pck...
ora2pg2  | [2022-07-11 02:55:16] Looking at package qhapdc_conversion_key_pck...
ora2pg2  | [2022-07-11 02:55:17] Looking at package qsm_document_pck...
ora2pg2  | [2022-07-11 02:55:17] Looking at package qsm_messages_pck...
ora2pg2  | [2022-07-11 02:55:17] Looking at package qsm_nominal_pck...
ora2pg2  | [2022-07-11 02:55:17] Looking at package qsm_status_pck...
ora2pg2  | [2022-07-11 02:55:17] Looking at package qt_prescricao_md_pck...
ora2pg2  | [2022-07-11 02:55:17] Looking at package qt_prescricao_pck...
ora2pg2  | [2022-07-11 02:55:17] Looking at package qt_prescr_diluicao_pck...
ora2pg2  | [2022-07-11 02:55:18] Looking at package quimio_parametros_pck...
ora2pg2  | [2022-07-11 02:55:18] Looking at package RCM301_ARQUIVO_PCK...
ora2pg2  | [2022-07-11 02:55:19] Looking at package recommendation_json_pck...
ora2pg2  | [2022-07-11 02:55:19] Looking at package records_chart_report_pck...
ora2pg2  | [2022-07-11 02:55:20] Looking at package reg_documento_pck...
ora2pg2  | [2022-07-11 02:55:20] Looking at package reg_requirements_pck...
ora2pg2  | [2022-07-11 02:55:20] Looking at package reg_test_plan_pck...
ora2pg2  | [2022-07-11 02:55:21] Looking at package report_ophthalmology_pck...
ora2pg2  | [2022-07-11 02:55:21] Looking at package REP_Gerar_Resumo_PCK...
ora2pg2  | [2022-07-11 02:55:23] Looking at package saldo_estoque_material_pck...
ora2pg2  | [2022-07-11 02:55:24] Looking at package San_Gerar_Codigo_ISBT...
ora2pg2  | [2022-07-11 02:55:25] Looking at package SAN_RESULT_FENOTIPAGEM_TABLE...
ora2pg2  | [2022-07-11 02:55:25] Looking at package sap_fin_customer_pck...
ora2pg2  | [2022-07-11 02:55:25] Looking at package schedule_daily_calendar_pck...
ora2pg2  | [2022-07-11 02:55:25] Looking at package schematics_alt_pck...
ora2pg2  | [2022-07-11 02:55:25] Looking at package search_amount_records_pck...
ora2pg2  | [2022-07-11 02:55:25] Looking at package search_chart_ehro_pck...
ora2pg2  | [2022-07-11 02:55:26] Looking at package search_chart_values_ehro_pck...
ora2pg2  | [2022-07-11 02:55:26] Looking at package search_oft_pend_item_pck...
ora2pg2  | [2022-07-11 02:55:26] Looking at package search_panel_surgery_pck...
ora2pg2  | [2022-07-11 02:55:26] Looking at package SEARCH_PANORAMA_CONTENT...
ora2pg2  | [2022-07-11 02:55:26] Looking at package search_pend_item_data_pck...
ora2pg2  | [2022-07-11 02:55:26] Looking at package search_tree_ophthalmology_pck...
ora2pg2  | [2022-07-11 02:55:26] Looking at package search_vital_signs_review_pck...
ora2pg2  | [2022-07-11 02:55:26] Looking at package SEARCH_VIT_SIGN_PROF_REVIEW...
ora2pg2  | [2022-07-11 02:55:26] Looking at package SECURITY_LEVEL_PCK...
ora2pg2  | [2022-07-11 02:55:26] Looking at package sequence_pck...
ora2pg2  | [2022-07-11 02:55:26] Looking at package shift_integracao_pck...
ora2pg2  | [2022-07-11 02:55:27] Looking at package sla_dashboard_pck...
ora2pg2  | [2022-07-11 02:55:28] Looking at package smart_schedule_data_process...
ora2pg2  | [2022-07-11 02:55:28] Looking at package sncm_controle_mat_pck...
ora2pg2  | [2022-07-11 02:55:28] Looking at package snomed_ontology_pck...
ora2pg2  | [2022-07-11 02:55:28] Looking at package solic_compra_pre_aprov_pck...
ora2pg2  | [2022-07-11 02:55:28] Looking at package SPINAL_PCK...
ora2pg2  | [2022-07-11 02:55:28] Looking at package sql_pck...
ora2pg2  | [2022-07-11 02:55:28] Looking at package STAMMDATEN_PROCESSING...
ora2pg2  | [2022-07-11 02:55:29] Looking at package SUEP_MD_PCK...
ora2pg2  | [2022-07-11 02:55:29] Looking at package suep_pck...
ora2pg2  | [2022-07-11 02:55:30] Looking at package sup_gerar_planej_pck...
ora2pg2  | [2022-07-11 02:55:30] Looking at package SURGERY_CASE_REVIEW_PCK...
ora2pg2  | [2022-07-11 02:55:30] Looking at package surgery_pck...
ora2pg2  | [2022-07-11 02:55:30] Looking at package surgery_schedule_pck...
ora2pg2  | [2022-07-11 02:55:33] Looking at package sus_obter_inco_ativa_pck...
ora2pg2  | [2022-07-11 02:55:34] Looking at package sus_parametros_aih_pck...
ora2pg2  | [2022-07-11 02:55:34] Looking at package sus_proc_detalhe_pck...
ora2pg2  | [2022-07-11 02:55:34] Looking at package sus_tipo_atendimento_pck...
ora2pg2  | [2022-07-11 02:55:34] Looking at package TasyAutoComplete...
ora2pg2  | [2022-07-11 02:55:37] Looking at package tasy_sqltune_advisor_main_pck...
ora2pg2  | [2022-07-11 02:55:37] Looking at package tasy_topsql_pkg...
ora2pg2  | [2022-07-11 02:55:37] Looking at package tax_ci_user_pck...
ora2pg2  | [2022-07-11 02:55:37] Looking at package tax_dmed_ir_pck...
ora2pg2  | [2022-07-11 02:55:37] Looking at package tax_invoice_data_pck...
ora2pg2  | [2022-07-11 02:55:37] Looking at package tax_parallel_procedure_pck...
ora2pg2  | [2022-07-11 02:55:37] Looking at package tax_reinf_data_pck...
ora2pg2  | [2022-07-11 02:55:38] Looking at package techone_pck...
ora2pg2  | [2022-07-11 02:55:38] Looking at package TELEMATIC_JSON_PCK...
ora2pg2  | [2022-07-11 02:55:38] Looking at package tie_sms...
ora2pg2  | [2022-07-11 02:55:38] Looking at package TIMEZONE_UTILS...
ora2pg2  | [2022-07-11 02:55:38] Looking at package time_target_pck...
ora2pg2  | [2022-07-11 02:55:38] Looking at package tiss_common_vars_pck...
ora2pg2  | [2022-07-11 02:55:38] Looking at package tiss_convenio_pck...
ora2pg2  | [2022-07-11 02:55:38] Looking at package tiss_dados_xml_pck...
ora2pg2  | [2022-07-11 02:55:38] Looking at package tiss_dashboard_color_pck...
ora2pg2  | [2022-07-11 02:55:38] Looking at package tiss_dashboard_data_pck...
ora2pg2  | [2022-07-11 02:55:38] Looking at package tiss_denial_mgmt_pck...
ora2pg2  | [2022-07-11 02:55:42] Looking at package tiss_ins_ret_denial_pck...
ora2pg2  | [2022-07-11 02:55:42] Looking at package tiss_regra_campos_pck...
ora2pg2  | [2022-07-11 02:55:42] Looking at package tiss_send_document_pck...
ora2pg2  | [2022-07-11 02:55:43] Looking at package TOSHO_PCK...
ora2pg2  | [2022-07-11 02:55:43] Looking at package TOSHO_PRESC_INJECTION_PCK...
ora2pg2  | [2022-07-11 02:55:44] Looking at package treeComponentsDX_pck...
ora2pg2  | [2022-07-11 02:55:45] Looking at package tws_notificacao_hpms_pck...
ora2pg2  | [2022-07-11 02:55:45] Looking at package tws_solicitacao_rescisao_pck...
ora2pg2  | [2022-07-11 02:55:45] Looking at package tws_solic_alt_cadastro_pck...
ora2pg2  | [2022-07-11 02:55:45] Looking at package tws_solic_carteira_hpms_pck...
ora2pg2  | [2022-07-11 02:55:45] Looking at package tws_user_health_prof_pck...
ora2pg2  | [2022-07-11 02:55:45] Looking at package tws_usuario_hpms_pck...
ora2pg2  | [2022-07-11 02:55:45] Looking at package ugf_wheb_integr_sen_titpagar...
ora2pg2  | [2022-07-11 02:55:46] Looking at package usage_configurations_pck...
ora2pg2  | [2022-07-11 02:55:46] Looking at package usernames_available_pck...
ora2pg2  | [2022-07-11 02:55:46] Looking at package USER_TIMEZONE_UTILS...
ora2pg2  | [2022-07-11 02:55:46] Looking at package usuario_resp_pck...
ora2pg2  | [2022-07-11 02:55:46] Looking at package VALIDAR_INTEGRACAO_METODO_PCK...
ora2pg2  | [2022-07-11 02:55:46] Looking at package VALIDAR_INTEGRACAO_PCK...
ora2pg2  | [2022-07-11 02:55:46] Looking at package validar_updates_aut_conv_pck...
ora2pg2  | [2022-07-11 02:55:47] Looking at package valores_adep_pck...
ora2pg2  | [2022-07-11 02:55:47] Looking at package val_estoque_media_ponderada...
ora2pg2  | [2022-07-11 02:55:47] Looking at package val_mensal_consignado...
ora2pg2  | [2022-07-11 02:55:47] Looking at package val_mensal_estoque...
ora2pg2  | [2022-07-11 02:55:47] Looking at package vent_bundle_report_pck...
ora2pg2  | [2022-07-11 02:55:49] Looking at package VIPE_Gerar_Horarios_PCK...
ora2pg2  | [2022-07-11 02:55:50] Looking at package VIPE_Gerar_Horario_Dif_PCK...
ora2pg2  | [2022-07-11 02:55:51] Looking at package WHEB_ADM_PCK...
ora2pg2  | [2022-07-11 02:55:51] Looking at package wheb_ad_pck...
ora2pg2  | [2022-07-11 02:55:51] Looking at package wheb_arquivo_banco_pck...
ora2pg2  | [2022-07-11 02:55:51] Looking at package Wheb_assist_pck...
ora2pg2  | [2022-07-11 02:55:51] Looking at package WHEB_DB...
ora2pg2  | [2022-07-11 02:55:51] Looking at package wheb_exportar_HL7_long_pck...
ora2pg2  | [2022-07-11 02:55:51] Looking at package wheb_exportar_HL7_pck...
ora2pg2  | [2022-07-11 02:55:51] Looking at package wheb_exportar_xml_pck...
ora2pg2  | [2022-07-11 02:55:51] Looking at package wheb_hl7_pck...
ora2pg2  | [2022-07-11 02:55:51] Looking at package WHEB_INCONSISTENCIA...
ora2pg2  | [2022-07-11 02:55:51] Looking at package WHEB_INCONSISTENCIA_LOG...
ora2pg2  | [2022-07-11 02:55:51] Looking at package WHEB_INSTRUMENTATION...
ora2pg2  | [2022-07-11 02:55:51] Looking at package wheb_integracao...
ora2pg2  | [2022-07-11 02:55:51] Looking at package wheb_log_pck...
ora2pg2  | [2022-07-11 02:55:51] Looking at package wheb_mensagem_pck...
ora2pg2  | [2022-07-11 02:55:51] Looking at package wheb_moeda_pck...
ora2pg2  | [2022-07-11 02:55:51] Looking at package WHEB_OPS_PCK...
ora2pg2  | [2022-07-11 02:55:51] Looking at package wheb_performance_pck...
ora2pg2  | [2022-07-11 02:55:51] Looking at package wheb_rtf_pck...
ora2pg2  | [2022-07-11 02:55:51] Looking at package wheb_seguranca...
ora2pg2  | [2022-07-11 02:55:51] Looking at package wheb_sms...
ora2pg2  | [2022-07-11 02:55:51] Looking at package wheb_usuario_pck...
ora2pg2  | [2022-07-11 02:55:52] Looking at package wsuite_login_pck...
ora2pg2  | [2022-07-11 02:55:52] Looking at package wsuite_util_pck...
ora2pg2  | [2022-07-11 02:55:53] Looking at package xdok_json_pck...
ora2pg2  | [2022-07-11 02:55:54] Retrieving packages information...
ora2pg2  | [2022-07-11 02:55:56] 	Found Package: AGEINT_SUGERIR_HTML5_PCK
ora2pg2  | [2022-07-11 02:55:56] 	Found Package: AGENTE_ANEST_PCK
ora2pg2  | [2022-07-11 02:55:56] 	Found Package: ALTO_CUSTO_HEPATITE_PCK
ora2pg2  | [2022-07-11 02:55:57] 	Found Package: ALTO_CUSTO_HIV_PCK
ora2pg2  | [2022-07-11 02:55:57] 	Found Package: AUDC_AUDITORIA_CONCORRENTE_PCK
ora2pg2  | [2022-07-11 02:55:57] 	Found Package: BIFROST
ora2pg2  | [2022-07-11 02:55:57] 	Found Package: BILLING_I18N_PCK
ora2pg2  | [2022-07-11 02:55:58] 	Found Package: CLEANUPDB_PCK
ora2pg2  | [2022-07-11 02:55:58] 	Found Package: CONFIGURA_PSA_TWS_PACK
ora2pg2  | [2022-07-11 02:55:58] 	Found Package: CPOE_DIAL_ORDER_JSON_PCK
ora2pg2  | [2022-07-11 02:55:59] 	Found Package: CTB_PARAMETROS_CC_RATEIO_PCK
ora2pg2  | [2022-07-11 02:55:59] 	Found Package: CTB_REGRAS_CONTABIL
ora2pg2  | [2022-07-11 02:55:59] 	Found Package: DATA_MODEL_PCK
ora2pg2  | [2022-07-11 02:56:00] 	Found Package: DOSE_MEDIC_MD_PCK
ora2pg2  | [2022-07-11 02:56:00] 	Found Package: EIS_CONTAS_PEND_FILTROS_PCK
ora2pg2  | [2022-07-11 02:56:00] 	Found Package: ESCALA_MODS_BEFINS_MD_PCK
ora2pg2  | [2022-07-11 02:56:00] 	Found Package: EXPRESSION_SCHEMATIC_PCK
ora2pg2  | [2022-07-11 02:56:01] 	Found Package: FIN_CAPA_FICHA_FINANC_PCK
ora2pg2  | [2022-07-11 02:56:01] 	Found Package: FIS_SEF_EDOC_ARQ_LFPD07_PCK
ora2pg2  | [2022-07-11 02:56:01] 	Found Package: FIS_SEF_EDOC_REG_EXTRATO_PCK
ora2pg2  | [2022-07-11 02:56:02] 	Found Package: FIS_SEF_EDOC_REG_LFPD05_PCK
ora2pg2  | [2022-07-11 02:56:02] 	Found Package: FIS_SEF_EDOC_REG_LFPD12_PCK
ora2pg2  | [2022-07-11 02:56:02] 	Found Package: GENERATE_DATA_QHAPDC_PKG
ora2pg2  | [2022-07-11 02:56:03] 	Found Package: GERAR_DADOS_302_PCK
ora2pg2  | [2022-07-11 02:56:03] 	Found Package: GERAR_ESOCIAL_DADOS_PCK
ora2pg2  | [2022-07-11 02:56:03] 	Found Package: GERAR_PRE_REP_PCK
ora2pg2  | [2022-07-11 02:56:03] 	Found Package: GERENCIADOR_MIPRES_AGENDA_PCK
ora2pg2  | [2022-07-11 02:56:04] 	Found Package: GER_NPT_HARRIS_BENEDI_MD_PCK
ora2pg2  | [2022-07-11 02:56:04] 	Found Package: GET_DOSE_LWASTAGE
ora2pg2  | [2022-07-11 02:56:04] 	Found Package: GET_VAL_FROM_FIELD_PCK
ora2pg2  | [2022-07-11 02:56:05] 	Found Package: GUIAS_NOM_PCK
ora2pg2  | [2022-07-11 02:56:05] 	Found Package: HDM_INDIC_PCK
ora2pg2  | [2022-07-11 02:56:05] 	Found Package: HTML_PARTOGRAMA_PCK
ora2pg2  | [2022-07-11 02:56:06] 	Found Package: ICU_NSW_PCK
ora2pg2  | [2022-07-11 02:56:06] 	Found Package: IMPORT_STAMMDATEN
ora2pg2  | [2022-07-11 02:56:06] 	Found Package: IMPORT_USERS_TO_PSA_TWS_PACK
ora2pg2  | [2022-07-11 02:56:06] 	Found Package: INTEGRACAO_TITULO_PAGAR_PCK
ora2pg2  | [2022-07-11 02:56:07] 	Found Package: INTPD_RETORNO_SALDO_EST_PCK
ora2pg2  | [2022-07-11 02:56:07] 	Found Package: ISH_PARAM_PCK
ora2pg2  | [2022-07-11 02:56:07] 	Found Package: ISH_PAT_CASE_PCK
ora2pg2  | [2022-07-11 02:56:08] 	Found Package: MAN_OBTER_RESULT_PSC_2020_PCK
ora2pg2  | [2022-07-11 02:56:08] 	Found Package: MED_GUIDANCE_PKG
ora2pg2  | [2022-07-11 02:56:08] 	Found Package: NAIS_DPC_PCK
ora2pg2  | [2022-07-11 02:56:09] 	Found Package: OBTER_SALDO_DISP_ESTOQUE_PCK
ora2pg2  | [2022-07-11 02:56:09] 	Found Package: PANORAMA_LEITO_PCK
ora2pg2  | [2022-07-11 02:56:09] 	Found Package: PANORAMA_LEITO_TEMP_PCK
ora2pg2  | [2022-07-11 02:56:10] 	Found Package: PATIENTSEARCHFUNCTIONS
ora2pg2  | [2022-07-11 02:56:10] 	Found Package: PCK_CDSDVT_REPORT
ora2pg2  | [2022-07-11 02:56:10] 	Found Package: PEP_GERAR_RESUMO_PCK
ora2pg2  | [2022-07-11 02:56:10] 	Found Package: PFCS_PCK_BED_REQUESTS
ora2pg2  | [2022-07-11 02:56:11] 	Found Package: PFCS_PCK_CENSUS
ora2pg2  | [2022-07-11 02:56:11] 	Found Package: PHILIPS_AUDIT_PCK
ora2pg2  | [2022-07-11 02:56:11] 	Found Package: PHILIPS_JSON_EXT
ora2pg2  | [2022-07-11 02:56:12] 	Found Package: PKG_BSI_REPORT
ora2pg2  | [2022-07-11 02:56:12] 	Found Package: PKG_GLYCEMIC_CONTROL
ora2pg2  | [2022-07-11 02:56:12] 	Found Package: PKG_VALIDA_SPED_ECD
ora2pg2  | [2022-07-11 02:56:12] 	Found Package: PLANSERV_DESDOBRAMENTO_CTA_PCK
ora2pg2  | [2022-07-11 02:56:13] 	Found Package: PLS_AR_MONTAR_RESULTADO_PCK
ora2pg2  | [2022-07-11 02:56:13] 	Found Package: PLS_CARTAO_INTEGRACAO_PCK
ora2pg2  | [2022-07-11 02:56:13] 	Found Package: PLS_CTA_CONSISTIR_PCK
ora2pg2  | [2022-07-11 02:56:14] 	Found Package: PLS_DEMONSTRATIVO_PGTO_PCK
ora2pg2  | [2022-07-11 02:56:14] 	Found Package: PLS_GERAR_LOTE_PRE_PAGTO_PCK
ora2pg2  | [2022-07-11 02:56:14] 	Found Package: PLS_GERAR_RADAR_TISS_PCK
ora2pg2  | [2022-07-11 02:56:15] 	Found Package: PLS_IMP_PRE_PAGTO_PCK
ora2pg2  | [2022-07-11 02:56:15] 	Found Package: PLS_MANIPULACAO_DATAS_PCK
ora2pg2  | [2022-07-11 02:56:15] 	Found Package: PLS_MENSALIDADES_RESULTADO_PCK
ora2pg2  | [2022-07-11 02:56:16] 	Found Package: PLS_MENS_BENEFICIARIO_PCK
ora2pg2  | [2022-07-11 02:56:16] 	Found Package: PLS_MOV_MENS_PCK
ora2pg2  | [2022-07-11 02:56:16] 	Found Package: PLS_PP_LOTE_PAGAMENTO_PCK
ora2pg2  | [2022-07-11 02:56:17] 	Found Package: PLS_PP_TIT_PAG_REC_PCK
ora2pg2  | [2022-07-11 02:56:17] 	Found Package: PLS_QTDE_EXECUCAO_PCK
ora2pg2  | [2022-07-11 02:56:17] 	Found Package: PLS_REGRA_PARTIC_IMP_PCK
ora2pg2  | [2022-07-11 02:56:17] 	Found Package: PLS_SEGURADO_PRECO_PCK
ora2pg2  | [2022-07-11 02:56:18] 	Found Package: PLS_SMP_PCK
ora2pg2  | [2022-07-11 02:56:18] 	Found Package: PLS_UTIL_AJUST_VALORIZACAO_PCK
ora2pg2  | [2022-07-11 02:56:18] 	Found Package: PMO_GRAFICO_RECURSOS_PCK
ora2pg2  | [2022-07-11 02:56:19] 	Found Package: PRECO_MATERIAL_CONVENIO_PCK
ora2pg2  | [2022-07-11 02:56:19] 	Found Package: PROCESSAR_CONTA_PCK
ora2pg2  | [2022-07-11 02:56:19] 	Found Package: PTU_A700_IMP_PCK
ora2pg2  | [2022-07-11 02:56:20] 	Found Package: PTU_AVISO_IMP_PCK
ora2pg2  | [2022-07-11 02:56:20] 	Found Package: PTU_ENV_PCK
ora2pg2  | [2022-07-11 02:56:20] 	Found Package: PTU_GERAR_TABELA_A1200_PCK
ora2pg2  | [2022-07-11 02:56:21] 	Found Package: PTU_MOVIMENT_BENEF_A100_90_PCK
ora2pg2  | [2022-07-11 02:56:21] 	Found Package: QUIMIO_PARAMETROS_PCK
ora2pg2  | [2022-07-11 02:56:21] 	Found Package: RCM301_ARQUIVO_PCK
ora2pg2  | [2022-07-11 02:56:21] 	Found Package: RECORDS_CHART_REPORT_PCK
ora2pg2  | [2022-07-11 02:56:22] 	Found Package: SAN_GERAR_CODIGO_ISBT
ora2pg2  | [2022-07-11 02:56:22] 	Found Package: SAP_FIN_CUSTOMER_PCK
ora2pg2  | [2022-07-11 02:56:22] 	Found Package: SEARCH_OFT_PEND_ITEM_PCK
ora2pg2  | [2022-07-11 02:56:23] 	Found Package: SNCM_CONTROLE_MAT_PCK
ora2pg2  | [2022-07-11 02:56:23] 	Found Package: STAMMDATEN_PROCESSING
ora2pg2  | [2022-07-11 02:56:23] 	Found Package: SURGERY_PCK
ora2pg2  | [2022-07-11 02:56:24] 	Found Package: SUS_OBTER_INCO_ATIVA_PCK
ora2pg2  | [2022-07-11 02:56:24] 	Found Package: SUS_PARAMETROS_AIH_PCK
ora2pg2  | [2022-07-11 02:56:24] 	Found Package: TASY_SQLTUNE_ADVISOR_MAIN_PCK
ora2pg2  | [2022-07-11 02:56:24] 	Found Package: TAX_INVOICE_DATA_PCK
ora2pg2  | [2022-07-11 02:56:25] 	Found Package: TISS_DASHBOARD_COLOR_PCK
ora2pg2  | [2022-07-11 02:56:25] 	Found Package: TISS_INS_RET_DENIAL_PCK
ora2pg2  | [2022-07-11 02:56:25] 	Found Package: TOSHO_PRESC_INJECTION_PCK
ora2pg2  | [2022-07-11 02:56:26] 	Found Package: USAGE_CONFIGURATIONS_PCK
ora2pg2  | [2022-07-11 02:56:26] 	Found Package: USERNAMES_AVAILABLE_PCK
ora2pg2  | [2022-07-11 02:56:26] 	Found Package: VAL_ESTOQUE_MEDIA_PONDERADA
ora2pg2  | [2022-07-11 02:56:27] 	Found Package: WHEB_ADM_PCK
ora2pg2  | [2022-07-11 02:56:27] 	Found Package: WHEB_ARQUIVO_BANCO_PCK
ora2pg2  | [2022-07-11 02:56:27] 	Found Package: WSUITE_LOGIN_PCK
ora2pg2  | [2022-07-11 02:56:27] 	Found Package: AGEINT_RET_ITEM_FONETICA_PCK
ora2pg2  | [2022-07-11 02:56:28] 	Found Package: AGENDAMENTO_PACIENTE_PCK
ora2pg2  | [2022-07-11 02:56:28] 	Found Package: AGGREGATION_PROC_MANAGEM_PCK
ora2pg2  | [2022-07-11 02:56:28] 	Found Package: ALTO_CUSTO_CANCER_PCK
ora2pg2  | [2022-07-11 02:56:29] 	Found Package: APAP_HOUDINI_PCK
ora2pg2  | [2022-07-11 02:56:29] 	Found Package: APAP_LIMITE_PCK
ora2pg2  | [2022-07-11 02:56:29] 	Found Package: CHART_TUBES_LINES_PCK
ora2pg2  | [2022-07-11 02:56:30] 	Found Package: CLINICAL_PATHWAY_PREVIEW_PCK
ora2pg2  | [2022-07-11 02:56:30] 	Found Package: COMPONENTE_PCK
ora2pg2  | [2022-07-11 02:56:30] 	Found Package: CONCILIAR_INTEGR_RESP_REC_PCK
ora2pg2  | [2022-07-11 02:56:30] 	Found Package: CONCILIAR_INTEGR_RESP_REC_PCK2
ora2pg2  | [2022-07-11 02:56:31] 	Found Package: COVERAGE_INDICATOR_PCK
ora2pg2  | [2022-07-11 02:56:31] 	Found Package: CPOE_HEMO_ORDER_JSON_PCK
ora2pg2  | [2022-07-11 02:56:31] 	Found Package: CPOE_LISTAGG_PCK
ora2pg2  | [2022-07-11 02:56:31] 	Found Package: CPOE_OBTER_DADOS_VOL_MD_PCK
ora2pg2  | [2022-07-11 02:56:32] 	Found Package: CPOE_OVERVIEW_PCK
ora2pg2  | [2022-07-11 02:56:32] 	Found Package: CTB_CONTAB_ONL_LOTE_NF_PCK
ora2pg2  | [2022-07-11 02:56:32] 	Found Package: CUSTOS_PCK
ora2pg2  | [2022-07-11 02:56:33] 	Found Package: DIOPS_FIN_GERAR_ASSIST_PCK
ora2pg2  | [2022-07-11 02:56:33] 	Found Package: FIS_SEF_EDOC_ARQ_LFPD12_PCK
ora2pg2  | [2022-07-11 02:56:33] 	Found Package: GERAR_PACOTE_AUTORIZACAO_PCK
ora2pg2  | [2022-07-11 02:56:34] 	Found Package: GERAR_RESUMO_OFTALMO_3_PKG
ora2pg2  | [2022-07-11 02:56:34] 	Found Package: GLOBAL_MATERIAL_RECORD
ora2pg2  | [2022-07-11 02:56:34] 	Found Package: GPT_UTILS_PCK
ora2pg2  | [2022-07-11 02:56:34] 	Found Package: IMAGES_INTEGRATED_OPH_PCK
ora2pg2  | [2022-07-11 02:56:35] 	Found Package: INTEGRACAO_CONTABIL_PCK
ora2pg2  | [2022-07-11 02:56:35] 	Found Package: ISH_RZV_INSURANCE_PCK
ora2pg2  | [2022-07-11 02:56:35] 	Found Package: ISH_TREATMENT_CERTIFICATE_PCK
ora2pg2  | [2022-07-11 02:56:36] 	Found Package: JPN_UTL_FILE_PCK
ora2pg2  | [2022-07-11 02:56:36] 	Found Package: LISTA_VARCHAR_PCK
ora2pg2  | [2022-07-11 02:56:36] 	Found Package: LOCALIZADOR_SUBSECAO_PCK
ora2pg2  | [2022-07-11 02:56:36] 	Found Package: LOCALIZA_CM_CONJUNTO_PCK
ora2pg2  | [2022-07-11 02:56:37] 	Found Package: LOTE_ENT_SEC_FICHA_PCK
ora2pg2  | [2022-07-11 02:56:37] 	Found Package: MEAL_HISTORY_PCK
ora2pg2  | [2022-07-11 02:56:37] 	Found Package: META_CUIDADO_PCK
ora2pg2  | [2022-07-11 02:56:38] 	Found Package: MPREV_HORARIOS_PROF_PCK
ora2pg2  | [2022-07-11 02:56:38] 	Found Package: MPREV_RELATORIO_PCK
ora2pg2  | [2022-07-11 02:56:38] 	Found Package: NAIS_MLA_TREATUNEXE
ora2pg2  | [2022-07-11 02:56:39] 	Found Package: NEW_ICU_NOTIFICATIONS_PCK
ora2pg2  | [2022-07-11 02:56:39] 	Found Package: NICU_PATIENT_DEMOGRAPHICS_PCK
ora2pg2  | [2022-07-11 02:56:39] 	Found Package: ONTOLOGIA_PCK
ora2pg2  | [2022-07-11 02:56:40] 	Found Package: PAINEL_GRID_DINAMICO_PCK
ora2pg2  | [2022-07-11 02:56:40] 	Found Package: PCK_FLOWSHEET
ora2pg2  | [2022-07-11 02:56:40] 	Found Package: PCK_GLUCOSE_CONTROL
ora2pg2  | [2022-07-11 02:56:40] 	Found Package: PCS_SUP_GERAR_PLANO_PCK
ora2pg2  | [2022-07-11 02:56:41] 	Found Package: PERSON_JSON_PCK
ora2pg2  | [2022-07-11 02:56:41] 	Found Package: PFCS_PCK
ora2pg2  | [2022-07-11 02:56:41] 	Found Package: PFCS_PCK_DB_UTILS
ora2pg2  | [2022-07-11 02:56:42] 	Found Package: PFCS_PCK_DYNAMIC_CARDS
ora2pg2  | [2022-07-11 02:56:42] 	Found Package: PFCS_PCK_INDICATORS
ora2pg2  | [2022-07-11 02:56:42] 	Found Package: PFCS_PCK_SUBTYPES
ora2pg2  | [2022-07-11 02:56:42] 	Found Package: PFCS_TELEMETRY_CONFIG_PCK
ora2pg2  | [2022-07-11 02:56:43] 	Found Package: PHI_DEFECT_MEASURES_PCK
ora2pg2  | [2022-07-11 02:56:43] 	Found Package: PLS_COMPARE_CRED_CNES_PCK
ora2pg2  | [2022-07-11 02:56:43] 	Found Package: PLS_CONVERSAO_ITENS_PCK
ora2pg2  | [2022-07-11 02:56:44] 	Found Package: PLS_CPOE_ACTION_LOG_PCK
ora2pg2  | [2022-07-11 02:56:44] 	Found Package: PLS_CTA_ALT_DADOS_PCK
ora2pg2  | [2022-07-11 02:56:44] 	Found Package: PLS_CTA_PROC_MAT_REGRA_PCK
ora2pg2  | [2022-07-11 02:56:45] 	Found Package: PLS_GERAR_INCO_LANC_IMP_PCK
ora2pg2  | [2022-07-11 02:56:45] 	Found Package: PLS_GERAR_MALA_DIRETA_PCK
ora2pg2  | [2022-07-11 02:56:45] 	Found Package: PLS_MENS_ITENS_PCK
ora2pg2  | [2022-07-11 02:56:45] 	Found Package: PLS_MENS_ITENS_PRECO_PRE_PCK
ora2pg2  | [2022-07-11 02:56:46] 	Found Package: PLS_MENS_ITENS_SCA_PCK
ora2pg2  | [2022-07-11 02:56:46] 	Found Package: PLS_OBJ_DADOS_RESCISAO_PCK
ora2pg2  | [2022-07-11 02:56:46] 	Found Package: PLS_OBJ_PLUSSOFT_PCK
