ora2pg  | INFO: CONFIG_LOCATION variable detected: 'config/ora2pg.conf'
ora2pg  | [2022-07-08 10:08:20] [401] Scanning CONTA_PACIENTE_CONSISTE_V...
ora2pg  | [2022-07-08 10:08:20] [402] Scanning CONTA_PACIENTE_CONV_V...
ora2pg  | [2022-07-08 10:08:20] [403] Scanning CONTA_PACIENTE_CUSTO_V...
ora2pg  | [2022-07-08 10:08:20] [404] Scanning CONTA_PACIENTE_CUSTO_V2...
ora2pg  | [2022-07-08 10:08:20] [405] Scanning CONTA_PACIENTE_DESCONTO_V...
ora2pg  | [2022-07-08 10:08:20] [406] Scanning CONTA_PACIENTE_DESCONTO_V2...
ora2pg  | [2022-07-08 10:08:20] [407] Scanning CONTA_PACIENTE_DESCONTO_V3...
ora2pg  | [2022-07-08 10:08:20] [408] Scanning CONTA_PACIENTE_DIARIA_TOTAL_V...
ora2pg  | [2022-07-08 10:08:20] [409] Scanning CONTA_PACIENTE_DIARIA_V...
ora2pg  | [2022-07-08 10:08:20] [410] Scanning CONTA_PACIENTE_ESTRUTURA_V...
ora2pg  | [2022-07-08 10:08:20] [411] Scanning CONTA_PACIENTE_GRUPO_REC_V...
ora2pg  | [2022-07-08 10:08:20] [412] Scanning CONTA_PACIENTE_GUIA_V...
ora2pg  | [2022-07-08 10:08:20] [413] Scanning CONTA_PACIENTE_HONORARIO_V...
ora2pg  | [2022-07-08 10:08:20] [414] Scanning CONTA_PACIENTE_HONORARIO_V2...
ora2pg  | [2022-07-08 10:08:20] [415] Scanning CONTA_PACIENTE_HONORARIO_V3...
ora2pg  | [2022-07-08 10:08:20] [416] Scanning CONTA_PACIENTE_HSL_V...
ora2pg  | [2022-07-08 10:08:20] [417] Scanning CONTA_PACIENTE_INTEGRACAO_V...
ora2pg  | [2022-07-08 10:08:20] [418] Scanning CONTA_PACIENTE_MATERIAL_REP_V...
ora2pg  | [2022-07-08 10:08:20] [419] Scanning CONTA_PACIENTE_MATERIAL_V...
ora2pg  | [2022-07-08 10:08:20] [420] Scanning CONTA_PACIENTE_MATERIAL_V2...
ora2pg  | [2022-07-08 10:08:20] [421] Scanning CONTA_PACIENTE_MATERIAL_V3...
ora2pg  | [2022-07-08 10:08:20] [422] Scanning CONTA_PACIENTE_MATERIAL_V4...
ora2pg  | [2022-07-08 10:08:20] [423] Scanning CONTA_PACIENTE_MAT_PROC_REP_V...
ora2pg  | [2022-07-08 10:08:20] [424] Scanning CONTA_PACIENTE_MAT_PROC_V...
ora2pg  | [2022-07-08 10:08:20] [425] Scanning CONTA_PACIENTE_MOVTO_INT_PS_V...
ora2pg  | [2022-07-08 10:08:20] [426] Scanning CONTA_PACIENTE_MOVTO_RN_V...
ora2pg  | [2022-07-08 10:08:20] [427] Scanning CONTA_PACIENTE_MOVTO_V...
ora2pg  | [2022-07-08 10:08:20] [428] Scanning CONTA_PACIENTE_MOVTO_V2...
ora2pg  | [2022-07-08 10:08:20] [429] Scanning CONTA_PACIENTE_MOVTO_V_3...
ora2pg  | [2022-07-08 10:08:20] [430] Scanning CONTA_PACIENTE_NF_PAGADOR_V...
ora2pg  | [2022-07-08 10:08:20] [431] Scanning CONTA_PACIENTE_PACOTE_PARTIC_V...
ora2pg  | [2022-07-08 10:08:20] [432] Scanning CONTA_PACIENTE_PACOTE_V...
ora2pg  | [2022-07-08 10:08:20] [433] Scanning CONTA_PACIENTE_PAGADOR_V...
ora2pg  | [2022-07-08 10:08:20] [434] Scanning CONTA_PACIENTE_PENDENTE_V...
ora2pg  | [2022-07-08 10:08:20] [435] Scanning CONTA_PACIENTE_PEND_RET_V...
ora2pg  | [2022-07-08 10:08:20] [436] Scanning CONTA_PACIENTE_PROCEDIMENTO_V...
ora2pg  | [2022-07-08 10:08:20] [437] Scanning CONTA_PACIENTE_PROCEDIMENTO_V4...
ora2pg  | [2022-07-08 10:08:20] [438] Scanning CONTA_PACIENTE_PROC_PACOTE_V...
ora2pg  | [2022-07-08 10:08:20] [439] Scanning CONTA_PACIENTE_RESUMO_V...
ora2pg  | [2022-07-08 10:08:20] [440] Scanning CONTA_PACIENTE_RESUMO_V2...
ora2pg  | [2022-07-08 10:08:20] [441] Scanning CONTA_PACIENTE_RESUMO_V3...
ora2pg  | [2022-07-08 10:08:20] [442] Scanning CONTA_PACIENTE_RETORNO_V...
ora2pg  | [2022-07-08 10:08:20] [443] Scanning CONTA_PACIENTE_STATUS_V...
ora2pg  | [2022-07-08 10:08:20] [444] Scanning CONTA_PACIENTE_TOT_MATMED_V...
ora2pg  | [2022-07-08 10:08:20] [445] Scanning CONTA_PACIENTE_V...
ora2pg  | [2022-07-08 10:08:20] [446] Scanning CONTA_PACIENTE_V2...
ora2pg  | [2022-07-08 10:08:20] [447] Scanning CONTA_PACIENTE_V3...
ora2pg  | [2022-07-08 10:08:20] [448] Scanning CONTA_PACIENTE_V4...
ora2pg  | [2022-07-08 10:08:20] [449] Scanning CONTA_PACIENTE_VALOR_V...
ora2pg  | [2022-07-08 10:08:20] [450] Scanning CONTA_PAC_ADIANT_V...
ora2pg  | [2022-07-08 10:08:20] [451] Scanning CONTA_PAC_PROCEDIMENTO_REP_V...
ora2pg  | [2022-07-08 10:08:20] [452] Scanning CONTA_PROCEDIMENTO_V...
ora2pg  | [2022-07-08 10:08:20] [453] Scanning CONTA_RESUMO_ESTRUTURA_V...
ora2pg  | [2022-07-08 10:08:20] [454] Scanning CONTA_RESUMO_V...
ora2pg  | [2022-07-08 10:08:20] [455] Scanning CONTRATO_V...
ora2pg  | [2022-07-08 10:08:20] [456] Scanning CONTRATO_V2...
ora2pg  | [2022-07-08 10:08:20] [457] Scanning CONTRIBUINTE_V...
ora2pg  | [2022-07-08 10:08:20] [458] Scanning CONTROLE_ACOMP_RISCO_V...
ora2pg  | [2022-07-08 10:08:20] [459] Scanning CONTROLE_COBERTUTAS_VACINAIS_V...
ora2pg  | [2022-07-08 10:08:20] [460] Scanning CONTROLE_IMUNIZACOES_V...
ora2pg  | [2022-07-08 10:08:20] [461] Scanning CONTROLE_PESSOA_V...
ora2pg  | [2022-07-08 10:08:20] [462] Scanning CONTROLE_PROC_TERCEIRO_V...
ora2pg  | [2022-07-08 10:08:20] [463] Scanning CONTROLE_STATUS_REPORT_V...
ora2pg  | [2022-07-08 10:08:20] [464] Scanning CONTROLE_V...
ora2pg  | [2022-07-08 10:08:20] [465] Scanning CONVENIOS_GER_V...
ora2pg  | [2022-07-08 10:08:20] [466] Scanning CONVENIO_INTEGRACAO_V...
ora2pg  | [2022-07-08 10:08:20] [467] Scanning CONVENIO_PACIENTE_VALIDADOR_V...
ora2pg  | [2022-07-08 10:08:20] [468] Scanning CONVENIO_RECEBIMENTO_V...
ora2pg  | [2022-07-08 10:08:20] [469] Scanning CONVENIO_RETORNO_GLOSA_V...
ora2pg  | [2022-07-08 10:08:20] [470] Scanning COPIA_PARAMETRO_CONVENIO_V...
ora2pg  | [2022-07-08 10:08:20] [471] Scanning COPIA_PARAMETRO_V...
ora2pg  | [2022-07-08 10:08:20] [472] Scanning COPIA_PARAM_ESTAB_V...
ora2pg  | [2022-07-08 10:08:20] [473] Scanning COPIMEF_EXTERNO_V...
ora2pg  | [2022-07-08 10:08:20] [474] Scanning COR_PELE_V...
ora2pg  | [2022-07-08 10:08:20] [475] Scanning COT_COMPRA_FORN_ITEM_TR_V...
ora2pg  | [2022-07-08 10:08:20] [476] Scanning COT_COMPRA_HOSPITALCENTER_V...
ora2pg  | [2022-07-08 10:08:20] [477] Scanning COT_COMPRA_ITEM_VENCEDOR_V...
ora2pg  | [2022-07-08 10:08:20] [478] Scanning COT_COMPRA_ITEM_VENCEDOR_V2...
ora2pg  | [2022-07-08 10:08:20] [479] Scanning COT_COMPRA_PEND_LIB_V...
ora2pg  | [2022-07-08 10:08:20] [480] Scanning COT_COMPRA_RESUMO_V...
ora2pg  | [2022-07-08 10:08:20] [481] Scanning COT_COMPRA_TOTAL_FORNEC_V...
ora2pg  | [2022-07-08 10:08:20] [482] Scanning CPOE_ACKNOWLEDGE_V...
ora2pg  | [2022-07-08 10:08:20] [483] Scanning CPOE_ACTION_LOG_V...
ora2pg  | [2022-07-08 10:08:20] [484] Scanning CPOE_CONTROL_FAVORITE_V...
ora2pg  | [2022-07-08 10:08:20] [485] Scanning CPOE_DIALISE_SOLUCAO_ITEM_V...
ora2pg  | [2022-07-08 10:08:20] [486] Scanning CPOE_DIALISE_SOLUCAO_V...
ora2pg  | [2022-07-08 10:08:20] [487] Scanning CPOE_DIETA_ITEM_ADICIONAL_V...
ora2pg  | [2022-07-08 10:08:20] [488] Scanning CPOE_DIETA_ITEM_V...
ora2pg  | [2022-07-08 10:08:20] [489] Scanning CPOE_DIETA_MAT_ADD_V...
ora2pg  | [2022-07-08 10:08:20] [490] Scanning CPOE_EVENTOS_ADEP_ITEM_V...
ora2pg  | [2022-07-08 10:08:20] [491] Scanning CPOE_HEMOTERAPIA_REL_V...
ora2pg  | [2022-07-08 10:08:20] [492] Scanning CPOE_ITENS_JSON_V...
ora2pg  | [2022-07-08 10:08:20] [493] Scanning CPOE_ITENS_MIPRES_V...
ora2pg  | [2022-07-08 10:08:20] [494] Scanning CPOE_ITENS_PROTOCOLO_V...
ora2pg  | [2022-07-08 10:08:20] [495] Scanning CPOE_ITENS_V...
ora2pg  | [2022-07-08 10:08:20] [496] Scanning CPOE_MATERIAL_GASO_V...
ora2pg  | [2022-07-08 10:08:20] [497] Scanning CPOE_MATERIAL_HEMOTERAPIA_V...
ora2pg  | [2022-07-08 10:08:20] [498] Scanning CPOE_MATERIAL_HEMO_DILUENTE_V...
ora2pg  | [2022-07-08 10:08:20] [499] Scanning CPOE_MATERIAL_HEMO_ITEM_V...
ora2pg  | [2022-07-08 10:08:20] [500] Scanning CPOE_MATERIAL_HEMO_RECONST_V...
ora2pg  | [2022-07-08 10:08:20] [501] Scanning CPOE_MATERIAL_INT_V...
ora2pg  | [2022-07-08 10:08:20] [502] Scanning CPOE_MATERIAL_MAT_ADD_V...
ora2pg  | [2022-07-08 10:08:20] [503] Scanning CPOE_MATERIAL_PROCED_V...
ora2pg  | [2022-07-08 10:08:20] [504] Scanning CPOE_MATERIAL_RELATORIO_V...
ora2pg  | [2022-07-08 10:08:20] [505] Scanning CPOE_MATERIAL_REL_2_V...
ora2pg  | [2022-07-08 10:08:20] [506] Scanning CPOE_MATERIAL_REL_V...
ora2pg  | [2022-07-08 10:08:20] [507] Scanning CPOE_MATERIAL_SOL_REL_V...
ora2pg  | [2022-07-08 10:08:20] [508] Scanning CPOE_MATERIAL_V...
ora2pg  | [2022-07-08 10:08:20] [509] Scanning CPOE_MATERIAL_VIG_V...
ora2pg  | [2022-07-08 10:08:20] [510] Scanning CPOE_OVERVIEW_ITENS_DATA_V...
ora2pg  | [2022-07-08 10:08:20] [511] Scanning CPOE_OVERVIEW_ITENS_V...
ora2pg  | [2022-07-08 10:08:20] [512] Scanning CPOE_PROCEDIMENTO_AVA_V...
ora2pg  | [2022-07-08 10:08:20] [513] Scanning CPOE_REGRA_ORDEM_LIB_V...
ora2pg  | [2022-07-08 10:08:20] [514] Scanning CPOE_REVALIDATION_EVENTS_V...
ora2pg  | [2022-07-08 10:08:20] [515] Scanning CPOE_SIGN_HEM_SOLUC_MAT_V...
ora2pg  | [2022-07-08 10:08:20] [516] Scanning CPOE_SOLUCAO_MED_COMP_V...
ora2pg  | [2022-07-08 10:08:20] [517] Scanning CPRO_ATENDIMENTO_V...
ora2pg  | [2022-07-08 10:08:20] [518] Scanning CPRO_PACIENTE_V...
ora2pg  | [2022-07-08 10:08:20] [519] Scanning CRITERIO_ATUAL_COMP_V...
ora2pg  | [2022-07-08 10:08:20] [520] Scanning CRON_PROJ_MIGR_INCON_V...
ora2pg  | [2022-07-08 10:08:20] [521] Scanning CR_INTERF_DATIVA_ENVIO_V...
ora2pg  | [2022-07-08 10:08:20] [522] Scanning CR_SUS_PREVIA_PROTOCOLO_AIH_V...
ora2pg  | [2022-07-08 10:08:20] [523] Scanning CTB_BALANCETE_ANS_V...
ora2pg  | [2022-07-08 10:08:20] [524] Scanning CTB_BALANCETE_ANS_V2...
ora2pg  | [2022-07-08 10:08:20] [525] Scanning CTB_BALANCETE_HOLDING_PROJ_V...
ora2pg  | [2022-07-08 10:08:20] [526] Scanning CTB_BALANCETE_HOLDING_V...
ora2pg  | [2022-07-08 10:08:20] [527] Scanning CTB_BALANCETE_IFRS_V...
ora2pg  | [2022-07-08 10:08:20] [528] Scanning CTB_BALANCETE_PROJETO_V...
ora2pg  | [2022-07-08 10:08:20] [529] Scanning CTB_BALANCETE_V...
ora2pg  | [2022-07-08 10:08:20] [530] Scanning CTB_BALANCETE_V2...
ora2pg  | [2022-07-08 10:08:20] [531] Scanning CTB_CLASSIF_CENTRO_V...
ora2pg  | [2022-07-08 10:08:20] [532] Scanning CTB_DEMO_RUBRICA_V...
ora2pg  | [2022-07-08 10:08:20] [533] Scanning CTB_DMPL_MOVIMENTO_V...
ora2pg  | [2022-07-08 10:08:20] [534] Scanning CTB_MES_PLANEJAMENTO_V...
ora2pg  | [2022-07-08 10:08:20] [535] Scanning CTB_MODELO_RUBRICA_CENTRO_V...
ora2pg  | [2022-07-08 10:08:20] [536] Scanning CTB_MOVIMENTO_EXPORT_ISCML_V...
ora2pg  | [2022-07-08 10:08:20] [537] Scanning CTB_MOVIMENTO_EXPORT_V...
ora2pg  | [2022-07-08 10:08:20] [538] Scanning CTB_MOVIMENTO_V...
ora2pg  | [2022-07-08 10:08:20] [539] Scanning CTB_MOVIMENTO_V2...
ora2pg  | [2022-07-08 10:08:20] [540] Scanning CTB_MOVTO_CC_V...
ora2pg  | [2022-07-08 10:08:20] [541] Scanning CTB_MOVTO_CENTRO_CUSTO_V...
ora2pg  | [2022-07-08 10:08:20] [542] Scanning CTB_MOVTO_IFRS_V...
ora2pg  | [2022-07-08 10:08:20] [543] Scanning CTB_ORC_EMPRESARIAL_V...
ora2pg  | [2022-07-08 10:08:20] [544] Scanning CTB_PEONA_EXPORTACAO20_V...
ora2pg  | [2022-07-08 10:08:20] [545] Scanning CTB_PLANEJ_ORC_MATERIAL_V...
ora2pg  | [2022-07-08 10:08:20] [546] Scanning CTB_PLANEJ_ORC_VALOR_V...
ora2pg  | [2022-07-08 10:08:20] [547] Scanning CTB_PLS_INFO_CONTA_PROV_CPRT_V...
ora2pg  | [2022-07-08 10:08:20] [548] Scanning CTB_PLS_INFO_CONTA_PROV_PROD_V...
ora2pg  | [2022-07-08 10:08:20] [549] Scanning CTB_RECEB_CONVENIO_CAMBIAL_V...
ora2pg  | [2022-07-08 10:08:20] [550] Scanning CTB_REGISTRO_AUX_EVENT_MED_V...
ora2pg  | [2022-07-08 10:08:20] [551] Scanning CTB_REG_AUX_VALORES_AGRUP_V...
ora2pg  | [2022-07-08 10:08:20] [552] Scanning CTB_SALDO_RESUMO_V...
ora2pg  | [2022-07-08 10:08:20] [553] Scanning CULTURA_LABORATORIO_V...
ora2pg  | [2022-07-08 10:08:20] [554] Scanning CURSO_PF_V...
ora2pg  | [2022-07-08 10:08:20] [555] Scanning CURVA_ABC_V...
ora2pg  | [2022-07-08 10:08:20] [556] Scanning CURVA_ABC_V2...
ora2pg  | [2022-07-08 10:08:20] [557] Scanning CUSTO_PADRAO_COMP_V...
ora2pg  | [2022-07-08 10:08:20] [558] Scanning CUSTO_PADRAO_V...
ora2pg  | [2022-07-08 10:08:20] [559] Scanning CUS_AGENDA_INTEGRADA_V...
ora2pg  | [2022-07-08 10:08:20] [560] Scanning CUS_CENSO_OBITO_V...
ora2pg  | [2022-07-08 10:08:20] [561] Scanning CUS_FATURAMENTO_V...
ora2pg  | [2022-07-08 10:08:20] [562] Scanning CUS_GRAFICO_RESULT_V...
ora2pg  | [2022-07-08 10:08:20] [563] Scanning CUS_HORAS_MANUTENCAO_V...
ora2pg  | [2022-07-08 10:08:20] [564] Scanning CUS_ORCAMENTO_CUSTO_V...
ora2pg  | [2022-07-08 10:08:20] [565] Scanning CUS_ORDEM_SERVICO_SOLIC_V...
ora2pg  | [2022-07-08 10:08:20] [566] Scanning CUS_ORDEM_SERVICO_V...
ora2pg  | [2022-07-08 10:08:20] [567] Scanning CUS_PACIENTE_CC_1_V...
ora2pg  | [2022-07-08 10:08:20] [568] Scanning CUS_PACIENTE_CC_2_V...
ora2pg  | [2022-07-08 10:08:20] [569] Scanning CUS_PRECO_PROC_RESUMO_V...
ora2pg  | [2022-07-08 10:08:20] [570] Scanning CUS_PRONTO_SOCORRO_V...
ora2pg  | [2022-07-08 10:08:20] [571] Scanning CUS_REQUISICAO_V...
ora2pg  | [2022-07-08 10:08:20] [572] Scanning CUS_RESULTADO_NATUREZA_V...
ora2pg  | [2022-07-08 10:08:20] [573] Scanning CUS_RESULTADO_V...
ora2pg  | [2022-07-08 10:08:20] [574] Scanning CUS_RESUMO_CONTA_V...
ora2pg  | [2022-07-08 10:08:20] [575] Scanning CUS_TIPO_GASTO_RELAT_V...
ora2pg  | [2022-07-08 10:08:20] [576] Scanning CV_HONORARIOS_MEDICO_V...
ora2pg  | [2022-07-08 10:08:20] [577] Scanning DADOS_PACIENTE_SISMAMA_V...
ora2pg  | [2022-07-08 10:08:20] [578] Scanning DADOS_TELA_RESUMO_PROJ_V...
ora2pg  | [2022-07-08 10:08:20] [579] Scanning DADOS_XML_SINAPSE_V...
ora2pg  | [2022-07-08 10:08:20] [580] Scanning DADOS_XML_SINAPSE_V3_2...
ora2pg  | [2022-07-08 10:08:20] [581] Scanning DAR_ADVISORY_V...
ora2pg  | [2022-07-08 10:08:20] [582] Scanning DAR_BED_STAY_V...
ora2pg  | [2022-07-08 10:08:20] [583] Scanning DAR_CENSUS_V...
ora2pg  | [2022-07-08 10:08:20] [584] Scanning DASHBOARD2_V...
ora2pg  | [2022-07-08 10:08:20] [585] Scanning DASHBOARD_PMO_CHECKPOINTS_V...
ora2pg  | [2022-07-08 10:08:20] [586] Scanning DASHBOARD_PMO_CRON_ETAPA_V...
ora2pg  | [2022-07-08 10:08:20] [587] Scanning DASHBOARD_PMO_MILESTONES_V...
ora2pg  | [2022-07-08 10:08:20] [588] Scanning DASHBOARD_PMO_PORT_CHKPOINT_V...
ora2pg  | [2022-07-08 10:08:20] [589] Scanning DASHBOARD_PMO_PORT_FASES_V...
ora2pg  | [2022-07-08 10:08:20] [590] Scanning DASHBOARD_PMO_PORT_GRAFICO_V...
ora2pg  | [2022-07-08 10:08:20] [591] Scanning DASHBOARD_PMO_PORT_MILESTONE_V...
ora2pg  | [2022-07-08 10:08:20] [592] Scanning DASHBOARD_PMO_PORT_RESUMO_V...
ora2pg  | [2022-07-08 10:08:20] [593] Scanning DASHBOARD_PMO_PROG_CHKPOINT_V...
ora2pg  | [2022-07-08 10:08:20] [594] Scanning DASHBOARD_PMO_PROG_FASES_V...
ora2pg  | [2022-07-08 10:08:20] [595] Scanning DASHBOARD_PMO_PROG_GRAFICO_V...
ora2pg  | [2022-07-08 10:08:20] [596] Scanning DASHBOARD_PMO_PROG_MILESTONE_V...
ora2pg  | [2022-07-08 10:08:20] [597] Scanning DASHBOARD_PMO_PROG_RESUMO_V...
ora2pg  | [2022-07-08 10:08:20] [598] Scanning DASHBOARD_PMO_PROJ_CHKPOINT_V...
ora2pg  | [2022-07-08 10:08:20] [599] Scanning DASHBOARD_PMO_PROJ_FASES_V...
ora2pg  | [2022-07-08 10:08:20] [600] Scanning DASHBOARD_PMO_PROJ_GRAFICO_V...
ora2pg  | [2022-07-08 10:08:20] [601] Scanning DASHBOARD_PMO_PROJ_MILESTONE_V...
ora2pg  | [2022-07-08 10:08:20] [602] Scanning DASHBOARD_PMO_PROJ_RESUMO_V...
ora2pg  | [2022-07-08 10:08:20] [603] Scanning DASHBOARD_PROJETO_V...
ora2pg  | [2022-07-08 10:08:20] [604] Scanning DASHBOARD_V...
ora2pg  | [2022-07-08 10:08:20] [605] Scanning DATASOURCE_SECAO_GRAF_V...
ora2pg  | [2022-07-08 10:08:20] [606] Scanning DATA_ANO_V...
ora2pg  | [2022-07-08 10:08:20] [607] Scanning DATA_HORA...
ora2pg  | [2022-07-08 10:08:20] [608] Scanning DATA_ORDEM_COMPRA_PEND_V...
ora2pg  | [2022-07-08 10:08:20] [609] Scanning DDS_FORTALEZA_V...
ora2pg  | [2022-07-08 10:08:20] [610] Scanning DDS_NATAL_V...
ora2pg  | [2022-07-08 10:08:20] [611] Scanning DECLARACAO_OBITO_V...
ora2pg  | [2022-07-08 10:08:20] [612] Scanning DEISS_CASCAVEL_V...
ora2pg  | [2022-07-08 10:08:20] [613] Scanning DEISS_EXP_NOTA_FISCAL_V...
ora2pg  | [2022-07-08 10:08:20] [614] Scanning DEMOSTRATIVO_AIH_V...
ora2pg  | [2022-07-08 10:08:20] [615] Scanning DES_ROADMAP_V...
ora2pg  | [2022-07-08 10:08:20] [616] Scanning DETECCIONES_NOM_V...
ora2pg  | [2022-07-08 10:08:20] [617] Scanning DETECCIONES_VALIDADOR_V...
ora2pg  | [2022-07-08 10:08:20] [618] Scanning DEVOLUCAO_NF_TRANSF_ESTAB_V...
ora2pg  | [2022-07-08 10:08:20] [619] Scanning DIAGNOSTICO_DOENCA_OPCAO_V...
ora2pg  | [2022-07-08 10:08:20] [620] Scanning DIAS_SEMANA_MES_V...
ora2pg  | [2022-07-08 10:08:20] [621] Scanning DIA_SEMANA_MANCHESTER_V...
ora2pg  | [2022-07-08 10:08:20] [622] Scanning DIA_SEMANA_V...
ora2pg  | [2022-07-08 10:08:20] [623] Scanning DIA_TREINAMENTO_V...
ora2pg  | [2022-07-08 10:08:20] [624] Scanning DIA_V...
ora2pg  | [2022-07-08 10:08:20] [625] Scanning DIEF_EXP_NOTA_FISCAL_V...
ora2pg  | [2022-07-08 10:08:20] [626] Scanning DIOPS_COBERT_ASSISTENCIAL_V...
ora2pg  | [2022-07-08 10:08:20] [627] Scanning DISPLAY_CONDITIONS_V...
ora2pg  | [2022-07-08 10:08:20] [628] Scanning DJB_IPE_EXAMES_V...
ora2pg  | [2022-07-08 10:08:20] [629] Scanning DJB_IPE_V...
ora2pg  | [2022-07-08 10:08:20] [630] Scanning DMED_RPPSS_V...
ora2pg  | [2022-07-08 10:08:20] [631] Scanning DOENCA_CRONICA_VALIDADOR_V...
ora2pg  | [2022-07-08 10:08:20] [632] Scanning DPC_INTERFACE_V...
ora2pg  | [2022-07-08 10:08:20] [633] Scanning DPC_REPORT4907_DIAGNOSIS_V...
ora2pg  | [2022-07-08 10:08:20] [634] Scanning DPC_REPORT4907_MEDICAL_INFO2_V...
ora2pg  | [2022-07-08 10:08:20] [635] Scanning DPC_REPORT4907_MEDICAL_INFO3_V...
ora2pg  | [2022-07-08 10:08:20] [636] Scanning DPC_REPORT4907_MEDICAL_INFO4_V...
ora2pg  | [2022-07-08 10:08:20] [637] Scanning DPC_REPORT4907_SURGERY_V...
ora2pg  | [2022-07-08 10:08:20] [638] Scanning DUPLICIDADE_V...
ora2pg  | [2022-07-08 10:08:20] [639] Scanning EAD_EIS_GESTAO_GLOSA_V...
ora2pg  | [2022-07-08 10:08:20] [640] Scanning EAD_EIS_GESTAO_RECURSO_GLOSA...
ora2pg  | [2022-07-08 10:08:20] [641] Scanning EAD_EIS_GESTÃO_RECURSO_GLOSA...
ora2pg  | [2022-07-08 10:08:20] [642] Scanning EARLY_WARNING_V...
ora2pg  | [2022-07-08 10:08:20] [643] Scanning EASY_WAY_DEPENDENTE_V...
ora2pg  | [2022-07-08 10:08:20] [644] Scanning EA_HIST_PACIENTE_UNIDADE_V...
ora2pg  | [2022-07-08 10:08:20] [645] Scanning ECD_BALANCETE_DIARIO_V...
ora2pg  | [2022-07-08 10:08:20] [646] Scanning ECD_BALANCO_PATRIMONIAL_V...
ora2pg  | [2022-07-08 10:08:20] [647] Scanning ECD_BALANCO_PATRIMONIAL_V2...
ora2pg  | [2022-07-08 10:08:20] [648] Scanning ECD_DEMONSTRACAO_RESULTADO_V...
ora2pg  | [2022-07-08 10:08:20] [649] Scanning ECD_DEMONSTRACAO_RESULTADO_V2...
ora2pg  | [2022-07-08 10:08:20] [650] Scanning ECD_DEMO_RUBRICA_V...
ora2pg  | [2022-07-08 10:08:20] [651] Scanning ECD_MOVIMENTO_CONTABIL_V...
ora2pg  | [2022-07-08 10:08:20] [652] Scanning ECD_PLANO_CONTA_V...
ora2pg  | [2022-07-08 10:08:20] [653] Scanning ECD_SALDO_PERIODICO_EMPRESA_V...
ora2pg  | [2022-07-08 10:08:20] [654] Scanning ECD_SALDO_PERIODICO_V...
ora2pg  | [2022-07-08 10:08:20] [655] Scanning ECD_SALDO_SEM_ENCERRAMENTO_V...
ora2pg  | [2022-07-08 10:08:20] [656] Scanning EGRESOS_VALIDADOR_V...
ora2pg  | [2022-07-08 10:08:20] [657] Scanning EHR_TEMPLATE_CONTEUDO_V...
ora2pg  | [2022-07-08 10:08:20] [658] Scanning EIS_AACD_GESTAO_EXAMES_V...
ora2pg  | [2022-07-08 10:08:20] [659] Scanning EIS_AGENDA_CONSULTA_PROF_V...
ora2pg  | [2022-07-08 10:08:20] [660] Scanning EIS_AGENDA_CONS_NIVEL_ATEN_V...
ora2pg  | [2022-07-08 10:08:20] [661] Scanning EIS_AGENDA_MOTIVO_LOG_V...
ora2pg  | [2022-07-08 10:08:20] [662] Scanning EIS_AGENDA_TEMPOS_V...
ora2pg  | [2022-07-08 10:08:20] [663] Scanning EIS_AGENDA_V...
ora2pg  | [2022-07-08 10:08:20] [664] Scanning EIS_AGENDA_V2...
ora2pg  | [2022-07-08 10:08:20] [665] Scanning EIS_ALERGIA_PACIENTE_V...
ora2pg  | [2022-07-08 10:08:20] [666] Scanning EIS_ALERGIA_V...
ora2pg  | [2022-07-08 10:08:20] [667] Scanning EIS_ANSI_DEPRE_V...
ora2pg  | [2022-07-08 10:08:20] [668] Scanning EIS_ANTEND_NIVEL_ATENC_V...
ora2pg  | [2022-07-08 10:08:20] [669] Scanning EIS_ATENDIMENTO_LOTE_V...
ora2pg  | [2022-07-08 10:08:20] [670] Scanning EIS_ATENDIMENTO_MAT_V...
ora2pg  | [2022-07-08 10:08:20] [671] Scanning EIS_ATENDIMENTO_MAT_V2...
ora2pg  | [2022-07-08 10:08:20] [672] Scanning EIS_ATEND_PAC_ALTA_V...
ora2pg  | [2022-07-08 10:08:20] [673] Scanning EIS_ATEND_PAC_CONV_V...
ora2pg  | [2022-07-08 10:08:20] [674] Scanning EIS_ATEND_PAC_ENTRADA_V...
ora2pg  | [2022-07-08 10:08:20] [675] Scanning EIS_ATEND_PAC_REVISITA_V...
ora2pg  | [2022-07-08 10:08:20] [676] Scanning EIS_AUDITORIA_CONTA_V...
ora2pg  | [2022-07-08 10:08:20] [677] Scanning EIS_AUDITORIA_V...
ora2pg  | [2022-07-08 10:08:20] [678] Scanning EIS_AUTORIZACAO_CONVENIO_V...
ora2pg  | [2022-07-08 10:08:20] [679] Scanning EIS_AUTORIZACAO_CONVENIO_V2...
ora2pg  | [2022-07-08 10:08:20] [680] Scanning EIS_AVAL_PACIENTE_V...
ora2pg  | [2022-07-08 10:08:20] [681] Scanning EIS_BANCO_SANGUE_DOADORES_V...
ora2pg  | [2022-07-08 10:08:20] [682] Scanning EIS_BANCO_SANGUE_TRANS_RES_V...
ora2pg  | [2022-07-08 10:08:20] [683] Scanning EIS_BANCO_SANGUE_V...
ora2pg  | [2022-07-08 10:08:20] [684] Scanning EIS_BANCO_SAN_TRANS_RES_HEM_V...
ora2pg  | [2022-07-08 10:08:20] [685] Scanning EIS_BILLING_EVAL_STATISTICS_V...
ora2pg  | [2022-07-08 10:08:20] [686] Scanning EIS_CADASTRO_V...
