ora2pg  | INFO: CONFIG_LOCATION variable detected: 'config/ora2pg.conf'
ora2pg  | [2022-07-08 13:36:00] Dumping to one file per trigger : ESCALA_ATICE_DELETE_trigger.sql
ora2pg  | [2022-07-08 13:36:00] 	Dumping trigger ESCALA_ATICE_DELETE defined on table ESCALA_ATICE...
ora2pg  | [2022-07-08 13:36:01] Dumping to one file per trigger : ESCALA_ATICE_PEND_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:36:01] 	Dumping trigger ESCALA_ATICE_PEND_ATUAL defined on table ESCALA_ATICE...
ora2pg  | [2022-07-08 13:36:05] Dumping to one file per trigger : ESCALA_AUDIT_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:36:05] 	Dumping trigger ESCALA_AUDIT_ATUAL defined on table ESCALA_AUDIT...
ora2pg  | [2022-07-08 13:36:09] Dumping to one file per trigger : ESCALA_AVEI_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:36:09] 	Dumping trigger ESCALA_AVEI_ATUAL defined on table ESCALA_AVEI...
ora2pg  | [2022-07-08 13:36:18] Dumping to one file per trigger : ESCALA_AWS_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:36:18] 	Dumping trigger ESCALA_AWS_ATUAL defined on table ESCALA_AWS...
ora2pg  | [2022-07-08 13:36:19] Dumping to one file per trigger : ESCALA_BALTHAZAR_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:36:19] 	Dumping trigger ESCALA_BALTHAZAR_ATUAL defined on table ESCALA_BALTHAZAR...
ora2pg  | [2022-07-08 13:36:21] Dumping to one file per trigger : ESCALA_BALTHAZAR_DELETE_trigger.sql
ora2pg  | [2022-07-08 13:36:21] 	Dumping trigger ESCALA_BALTHAZAR_DELETE defined on table ESCALA_BALTHAZAR...
ora2pg  | [2022-07-08 13:36:22] Dumping to one file per trigger : ESCALA_BALTHAZAR_PEND_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:36:22] 	Dumping trigger ESCALA_BALTHAZAR_PEND_ATUAL defined on table ESCALA_BALTHAZAR...
ora2pg  | [2022-07-08 13:36:26] Dumping to one file per trigger : ESCALA_BAL_HIDROGENADO_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:36:26] 	Dumping trigger ESCALA_BAL_HIDROGENADO_ATUAL defined on table ESCALA_BAL_HIDROGENADO...
ora2pg  | [2022-07-08 13:36:31] Dumping to one file per trigger : ESCALA_BAROS_TR_trigger.sql
ora2pg  | [2022-07-08 13:36:31] 	Dumping trigger ESCALA_BAROS_TR defined on table ESCALA_BARROS...
ora2pg  | [2022-07-08 13:36:33] Dumping to one file per trigger : ESCALA_BARTHEL_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:36:33] 	Dumping trigger ESCALA_BARTHEL_ATUAL defined on table ESCALA_BARTHEL...
ora2pg  | [2022-07-08 13:36:36] Dumping to one file per trigger : ESCALA_BARTHEL_MOD_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:36:36] 	Dumping trigger ESCALA_BARTHEL_MOD_ATUAL defined on table ESCALA_BARTHEL_MODIFICADA...
ora2pg  | [2022-07-08 13:36:38] Dumping to one file per trigger : ESCALA_BERG_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:36:38] 	Dumping trigger ESCALA_BERG_ATUAL defined on table ESCALA_BERG...
ora2pg  | [2022-07-08 13:36:40] Dumping to one file per trigger : ESCALA_BISHOP_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:36:40] 	Dumping trigger ESCALA_BISHOP_ATUAL defined on table ESCALA_BISHOP...
ora2pg  | [2022-07-08 13:36:42] Dumping to one file per trigger : ESCALA_CAM_ICU_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:36:42] 	Dumping trigger ESCALA_CAM_ICU_ATUAL defined on table ESCALA_CAM_ICU...
ora2pg  | [2022-07-08 13:36:49] Dumping to one file per trigger : ESCALA_CAM_ICU_ORIGINAL_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:36:49] 	Dumping trigger ESCALA_CAM_ICU_ORIGINAL_ATUAL defined on table ESCALA_CAM_ICU_ORIGINAL...
ora2pg  | [2022-07-08 13:36:52] Dumping to one file per trigger : ESCALA_CANDIDA_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:36:52] 	Dumping trigger ESCALA_CANDIDA_ATUAL defined on table ESCALA_CANDIDA...
ora2pg  | [2022-07-08 13:36:55] Dumping to one file per trigger : ESCALA_CAPRINI_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:36:55] 	Dumping trigger ESCALA_CAPRINI_ATUAL defined on table ESCALA_CAPRINI...
ora2pg  | [2022-07-08 13:36:57] Dumping to one file per trigger : ESCALA_CAPURRO_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:36:57] 	Dumping trigger ESCALA_CAPURRO_ATUAL defined on table ESCALA_CAPURRO...
ora2pg  | [2022-07-08 13:37:00] Dumping to one file per trigger : ESCALA_CAPURRO_NEURO_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:00] 	Dumping trigger ESCALA_CAPURRO_NEURO_ATUAL defined on table ESCALA_CAPURRO_NEURO...
ora2pg  | [2022-07-08 13:37:04] Dumping to one file per trigger : ESCALA_CAPURRO_NEURO_BEFINSUP_trigger.sql
ora2pg  | [2022-07-08 13:37:04] 	Dumping trigger ESCALA_CAPURRO_NEURO_BEFINSUP defined on table ESCALA_CAPURRO_NEURO...
ora2pg  | [2022-07-08 13:37:06] Dumping to one file per trigger : ESCALA_CHA2DS2VASC_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:06] 	Dumping trigger ESCALA_CHA2DS2VASC_ATUAL defined on table ESCALA_CHA2DS2VASC...
ora2pg  | [2022-07-08 13:37:08] Dumping to one file per trigger : ESCALA_CHADS2_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:08] 	Dumping trigger ESCALA_CHADS2_ATUAL defined on table ESCALA_CHADS2...
ora2pg  | [2022-07-08 13:37:10] Dumping to one file per trigger : ESCALA_CHARLSON_TR_trigger.sql
ora2pg  | [2022-07-08 13:37:10] 	Dumping trigger ESCALA_CHARLSON_TR defined on table ESCALA_CHARLSON...
ora2pg  | [2022-07-08 13:37:14] Dumping to one file per trigger : ESCALA_CHILD_PUGH_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:14] 	Dumping trigger ESCALA_CHILD_PUGH_ATUAL defined on table ESCALA_CHILD_PUGH...
ora2pg  | [2022-07-08 13:37:18] Dumping to one file per trigger : ESCALA_CHUNG_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:18] 	Dumping trigger ESCALA_CHUNG_ATUAL defined on table ESCALA_CHUNG...
ora2pg  | [2022-07-08 13:37:20] Dumping to one file per trigger : ESCALA_CHUNG_PEND_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:20] 	Dumping trigger ESCALA_CHUNG_PEND_ATUAL defined on table ESCALA_CHUNG...
ora2pg  | [2022-07-08 13:37:25] Dumping to one file per trigger : ESCALA_CINCINNATI_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:25] 	Dumping trigger ESCALA_CINCINNATI_ATUAL defined on table ESCALA_CINCINNATI...
ora2pg  | [2022-07-08 13:37:28] Dumping to one file per trigger : ESCALA_CINCINNATI_DELETE_trigger.sql
ora2pg  | [2022-07-08 13:37:28] 	Dumping trigger ESCALA_CINCINNATI_DELETE defined on table ESCALA_CINCINNATI...
ora2pg  | [2022-07-08 13:37:29] Dumping to one file per trigger : ESCALA_CINCINNATI_PEND_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:29] 	Dumping trigger ESCALA_CINCINNATI_PEND_ATUAL defined on table ESCALA_CINCINNATI...
ora2pg  | [2022-07-08 13:37:33] Dumping to one file per trigger : ESCALA_CIWAA_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:33] 	Dumping trigger ESCALA_CIWAA_ATUAL defined on table ESCALA_CIWAA...
ora2pg  | [2022-07-08 13:37:36] Dumping to one file per trigger : ESCALA_COGNITIVE_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:36] 	Dumping trigger ESCALA_COGNITIVE_ATUAL defined on table ESCALA_COGNITIVE...
ora2pg  | [2022-07-08 13:37:41] Dumping to one file per trigger : ESCALA_COPD_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:41] 	Dumping trigger ESCALA_COPD_ATUAL defined on table ESCALA_COPD...
ora2pg  | [2022-07-08 13:37:43] Dumping to one file per trigger : ESCALA_CORMACK_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:43] 	Dumping trigger ESCALA_CORMACK_ATUAL defined on table ESCALA_CORMACK...
ora2pg  | [2022-07-08 13:37:45] Dumping to one file per trigger : ESCALA_CPIS_MOD_UPDATE_trigger.sql
ora2pg  | [2022-07-08 13:37:45] 	Dumping trigger ESCALA_CPIS_MOD_UPDATE defined on table ESCALA_CPIS_MOD...
ora2pg  | [2022-07-08 13:37:48] Dumping to one file per trigger : ESCALA_CRB65_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:48] 	Dumping trigger ESCALA_CRB65_ATUAL defined on table ESCALA_CRB65...
ora2pg  | [2022-07-08 13:37:50] Dumping to one file per trigger : ESCALA_CRIB_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:50] 	Dumping trigger ESCALA_CRIB_ATUAL defined on table ESCALA_CRIB...
ora2pg  | [2022-07-08 13:37:54] Dumping to one file per trigger : ESCALA_CRUSADE_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:54] 	Dumping trigger ESCALA_CRUSADE_ATUAL defined on table ESCALA_CRUSADE...
ora2pg  | [2022-07-08 13:37:57] Dumping to one file per trigger : ESCALA_CURB65_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:57] 	Dumping trigger ESCALA_CURB65_ATUAL defined on table ESCALA_CURB65...
ora2pg  | [2022-07-08 13:37:59] Dumping to one file per trigger : ESCALA_DAR_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:37:59] 	Dumping trigger ESCALA_DAR_ATUAL defined on table ESCALA_DAR...
ora2pg  | [2022-07-08 13:38:02] Dumping to one file per trigger : ESCALA_DAST_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:38:02] 	Dumping trigger ESCALA_DAST_ATUAL defined on table ESCALA_DAST...
ora2pg  | [2022-07-08 13:38:08] Dumping to one file per trigger : ESCALA_DIARIA_ADIC_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:38:08] 	Dumping trigger ESCALA_DIARIA_ADIC_ATUAL defined on table ESCALA_DIARIA_ADIC...
ora2pg  | [2022-07-08 13:38:13] Dumping to one file per trigger : ESCALA_DIARIA_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:38:13] 	Dumping trigger ESCALA_DIARIA_ATUAL defined on table ESCALA_DIARIA...
ora2pg  | [2022-07-08 13:38:17] Dumping to one file per trigger : ESCALA_DINI_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:38:17] 	Dumping trigger ESCALA_DINI_ATUAL defined on table ESCALA_DINI...
ora2pg  | [2022-07-08 13:38:21] Dumping to one file per trigger : ESCALA_DISTRESS_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:38:21] 	Dumping trigger ESCALA_DISTRESS_ATUAL defined on table ESCALA_DISTRESS_K6...
ora2pg  | [2022-07-08 13:38:23] Dumping to one file per trigger : ESCALA_DN4_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:38:23] 	Dumping trigger ESCALA_DN4_ATUAL defined on table ESCALA_DN4...
ora2pg  | [2022-07-08 13:38:26] Dumping to one file per trigger : ESCALA_DOR_TP_trigger.sql
ora2pg  | [2022-07-08 13:38:26] 	Dumping trigger ESCALA_DOR_TP defined on table ESCALA_DOR...
ora2pg  | [2022-07-08 13:38:29] Dumping to one file per trigger : ESCALA_DOWNTON_INDEX_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:38:29] 	Dumping trigger ESCALA_DOWNTON_INDEX_ATUAL defined on table ESCALA_DOWNTON_INDEX...
ora2pg  | [2022-07-08 13:38:31] Dumping to one file per trigger : ESCALA_DOWNTON_TR_trigger.sql
ora2pg  | [2022-07-08 13:38:31] 	Dumping trigger ESCALA_DOWNTON_TR defined on table ESCALA_DOWNTON...
ora2pg  | [2022-07-08 13:38:37] Dumping to one file per trigger : ESCALA_DURIE_SALMON_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:38:37] 	Dumping trigger ESCALA_DURIE_SALMON_ATUAL defined on table ESCALA_DURIE_SALMON...
ora2pg  | [2022-07-08 13:38:39] Dumping to one file per trigger : ESCALA_EARQ_DELETE_trigger.sql
ora2pg  | [2022-07-08 13:38:39] 	Dumping trigger ESCALA_EARQ_DELETE defined on table ESCALA_EARQ...
ora2pg  | [2022-07-08 13:38:40] Dumping to one file per trigger : ESCALA_EARQ_PEND_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:38:40] 	Dumping trigger ESCALA_EARQ_PEND_ATUAL defined on table ESCALA_EARQ...
ora2pg  | [2022-07-08 13:38:44] Dumping to one file per trigger : ESCALA_EARQ_TP_trigger.sql
ora2pg  | [2022-07-08 13:38:44] 	Dumping trigger ESCALA_EARQ_TP defined on table ESCALA_EARQ...
ora2pg  | [2022-07-08 13:38:47] Dumping to one file per trigger : ESCALA_EARQ_TR_trigger.sql
ora2pg  | [2022-07-08 13:38:47] 	Dumping trigger ESCALA_EARQ_TR defined on table ESCALA_EARQ...
ora2pg  | [2022-07-08 13:39:01] Dumping to one file per trigger : ESCALA_EAT_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:39:01] 	Dumping trigger ESCALA_EAT_ATUAL defined on table ESCALA_EAT...
ora2pg  | [2022-07-08 13:39:04] Dumping to one file per trigger : ESCALA_ECOG_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:39:04] 	Dumping trigger ESCALA_ECOG_ATUAL defined on table ESCALA_ECOG...
ora2pg  | [2022-07-08 13:39:06] Dumping to one file per trigger : ESCALA_ECOG_DELETE_trigger.sql
ora2pg  | [2022-07-08 13:39:06] 	Dumping trigger ESCALA_ECOG_DELETE defined on table ESCALA_ECOG...
ora2pg  | [2022-07-08 13:39:08] Dumping to one file per trigger : ESCALA_ECOG_PEND_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:39:08] 	Dumping trigger ESCALA_ECOG_PEND_ATUAL defined on table ESCALA_ECOG...
ora2pg  | [2022-07-08 13:39:11] Dumping to one file per trigger : ESCALA_EIF_II_PEND_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:39:11] 	Dumping trigger ESCALA_EIF_II_PEND_ATUAL defined on table ESCALA_EIF_II...
ora2pg  | [2022-07-08 13:39:15] Dumping to one file per trigger : ESCALA_EIF_INSERT_trigger.sql
ora2pg  | [2022-07-08 13:39:15] 	Dumping trigger ESCALA_EIF_INSERT defined on table ESCALA_EIF...
ora2pg  | [2022-07-08 13:39:16] Dumping to one file per trigger : ESCALA_ELPO_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:39:16] 	Dumping trigger ESCALA_ELPO_ATUAL defined on table ESCALA_ELPO...
ora2pg  | [2022-07-08 13:39:19] Dumping to one file per trigger : ESCALA_EORTC_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:39:19] 	Dumping trigger ESCALA_EORTC_ATUAL defined on table ESCALA_EORTC...
ora2pg  | [2022-07-08 13:39:34] Dumping to one file per trigger : ESCALA_EORTC_DELETE_trigger.sql
ora2pg  | [2022-07-08 13:39:34] 	Dumping trigger ESCALA_EORTC_DELETE defined on table ESCALA_EORTC...
ora2pg  | [2022-07-08 13:39:36] Dumping to one file per trigger : ESCALA_EPWORTH_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:39:36] 	Dumping trigger ESCALA_EPWORTH_ATUAL defined on table ESCALA_EPWORTH...
ora2pg  | [2022-07-08 13:39:40] Dumping to one file per trigger : ESCALA_ESCALA_CRIB_II_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:39:40] 	Dumping trigger ESCALA_ESCALA_CRIB_II_ATUAL defined on table ESCALA_CRIB_II...
ora2pg  | [2022-07-08 13:39:44] Dumping to one file per trigger : ESCALA_FARGESTROM_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:39:44] 	Dumping trigger ESCALA_FARGESTROM_ATUAL defined on table ESCALA_FARGESTROM...
ora2pg  | [2022-07-08 13:39:47] Dumping to one file per trigger : ESCALA_FARGESTROM_DELETE_trigger.sql
ora2pg  | [2022-07-08 13:39:47] 	Dumping trigger ESCALA_FARGESTROM_DELETE defined on table ESCALA_FARGESTROM...
ora2pg  | [2022-07-08 13:39:48] Dumping to one file per trigger : ESCALA_FARGESTROM_PEND_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:39:48] 	Dumping trigger ESCALA_FARGESTROM_PEND_ATUAL defined on table ESCALA_FARGESTROM...
ora2pg  | [2022-07-08 13:39:52] Dumping to one file per trigger : ESCALA_FLEBITE_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:39:52] 	Dumping trigger ESCALA_FLEBITE_ATUAL defined on table ESCALA_FLEBITE...
ora2pg  | [2022-07-08 13:39:53] Dumping to one file per trigger : ESCALA_FLEBITE_INS_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:39:53] 	Dumping trigger ESCALA_FLEBITE_INS_ATUAL defined on table ESCALA_FLEBITE_INS...
ora2pg  | [2022-07-08 13:39:55] Dumping to one file per trigger : ESCALA_FLEBITE_INS_PEND_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:39:55] 	Dumping trigger ESCALA_FLEBITE_INS_PEND_ATUAL defined on table ESCALA_FLEBITE_INS...
ora2pg  | [2022-07-08 13:39:58] Dumping to one file per trigger : ESCALA_FORREST_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:39:58] 	Dumping trigger ESCALA_FORREST_ATUAL defined on table ESCALA_FORREST...
ora2pg  | [2022-07-08 13:40:01] Dumping to one file per trigger : ESCALA_FRAMINGHAM_DELETE_trigger.sql
ora2pg  | [2022-07-08 13:40:01] 	Dumping trigger ESCALA_FRAMINGHAM_DELETE defined on table ESCALA_FRAMINGHAM...
ora2pg  | [2022-07-08 13:40:02] Dumping to one file per trigger : ESCALA_FRAMINGHAM_FA_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:40:02] 	Dumping trigger ESCALA_FRAMINGHAM_FA_ATUAL defined on table ESCALA_FRAMINGHAM_FA...
ora2pg  | [2022-07-08 13:40:13] Dumping to one file per trigger : ESCALA_FRAMINGHAM_PEND_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:40:13] 	Dumping trigger ESCALA_FRAMINGHAM_PEND_ATUAL defined on table ESCALA_FRAMINGHAM...
ora2pg  | [2022-07-08 13:40:17] Dumping to one file per trigger : ESCALA_FRAMINGHAM_UPDATE_trigger.sql
ora2pg  | [2022-07-08 13:40:17] 	Dumping trigger ESCALA_FRAMINGHAM_UPDATE defined on table ESCALA_FRAMINGHAM...
ora2pg  | [2022-07-08 13:40:22] Dumping to one file per trigger : ESCALA_FRAT_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:40:22] 	Dumping trigger ESCALA_FRAT_ATUAL defined on table ESCALA_FRAT...
ora2pg  | [2022-07-08 13:40:25] Dumping to one file per trigger : ESCALA_FUJINAGA_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:40:25] 	Dumping trigger ESCALA_FUJINAGA_ATUAL defined on table ESCALA_FUJINAGA...
ora2pg  | [2022-07-08 13:40:33] Dumping to one file per trigger : ESCALA_GERIATRICA_YESAVAGE_TR_trigger.sql
ora2pg  | [2022-07-08 13:40:33] 	Dumping trigger ESCALA_GERIATRICA_YESAVAGE_TR defined on table ESCALA_YESAVAGE...
ora2pg  | [2022-07-08 13:40:36] Dumping to one file per trigger : ESCALA_GMFM_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:40:36] 	Dumping trigger ESCALA_GMFM_ATUAL defined on table ESCALA_GMFM...
ora2pg  | [2022-07-08 13:40:44] Dumping to one file per trigger : ESCALA_GOLDMAN_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:40:44] 	Dumping trigger ESCALA_GOLDMAN_ATUAL defined on table ESCALA_GOLDMAN...
ora2pg  | [2022-07-08 13:40:58] Dumping to one file per trigger : ESCALA_GOLD_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:40:58] 	Dumping trigger ESCALA_GOLD_ATUAL defined on table ESCALA_GOLD...
ora2pg  | [2022-07-08 13:41:01] Dumping to one file per trigger : ESCALA_GRACE_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:41:01] 	Dumping trigger ESCALA_GRACE_ATUAL defined on table ESCALA_GRACE...
ora2pg  | [2022-07-08 13:41:05] Dumping to one file per trigger : ESCALA_GRACE_II_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:41:05] 	Dumping trigger ESCALA_GRACE_II_ATUAL defined on table ESCALA_GRACE_II...
ora2pg  | [2022-07-08 13:43:49] Dumping to one file per trigger : ESCALA_HAMILTON_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:43:49] 	Dumping trigger ESCALA_HAMILTON_ATUAL defined on table ESCALA_HAMILTON...
ora2pg  | [2022-07-08 13:43:51] Dumping to one file per trigger : ESCALA_HAS_BLED_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:43:51] 	Dumping trigger ESCALA_HAS_BLED_ATUAL defined on table ESCALA_HAS_BLED...
ora2pg  | [2022-07-08 13:43:53] Dumping to one file per trigger : ESCALA_HORARIO_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:43:53] 	Dumping trigger ESCALA_HORARIO_ATUAL defined on table ESCALA_HORARIO...
ora2pg  | [2022-07-08 13:43:56] Dumping to one file per trigger : ESCALA_HORARIO_MEDICO_LIB_ATUA_trigger.sql
ora2pg  | [2022-07-08 13:43:56] 	Dumping trigger ESCALA_HORARIO_MEDICO_LIB_ATUA defined on table ESCALA_HORARIO_MEDICO_LIB...
ora2pg  | [2022-07-08 13:43:59] Dumping to one file per trigger : ESCALA_HORARIO_MEDICO_LIB_SYNC_trigger.sql
ora2pg  | [2022-07-08 13:43:59] 	Dumping trigger ESCALA_HORARIO_MEDICO_LIB_SYNC defined on table ESCALA_HORARIO_MEDICO_LIB...
ora2pg  | [2022-07-08 13:44:07] Dumping to one file per trigger : ESCALA_HORARIO_MEDICO_SYNC_trigger.sql
ora2pg  | [2022-07-08 13:44:07] 	Dumping trigger ESCALA_HORARIO_MEDICO_SYNC defined on table ESCALA_HORARIO_MEDICO...
ora2pg  | [2022-07-08 13:44:15] Dumping to one file per trigger : ESCALA_HUMPTY_DUMPTY_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:44:15] 	Dumping trigger ESCALA_HUMPTY_DUMPTY_ATUAL defined on table ESCALA_HUMPTY_DUMPTY...
ora2pg  | [2022-07-08 13:44:22] Dumping to one file per trigger : ESCALA_HUNT_HESS_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:44:22] 	Dumping trigger ESCALA_HUNT_HESS_ATUAL defined on table ESCALA_HUNT_HESS...
ora2pg  | [2022-07-08 13:44:24] Dumping to one file per trigger : ESCALA_ICDSC_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:44:24] 	Dumping trigger ESCALA_ICDSC_ATUAL defined on table ESCALA_ICDSC...
ora2pg  | [2022-07-08 13:44:26] Dumping to one file per trigger : ESCALA_ICPP_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:44:26] 	Dumping trigger ESCALA_ICPP_ATUAL defined on table ESCALA_ICPP...
ora2pg  | [2022-07-08 13:44:39] Dumping to one file per trigger : ESCALA_IDV_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:44:39] 	Dumping trigger ESCALA_IDV_ATUAL defined on table ESCALA_IDV...
ora2pg  | [2022-07-08 13:44:44] Dumping to one file per trigger : ESCALA_IMPROVE_BLED_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:44:44] 	Dumping trigger ESCALA_IMPROVE_BLED_ATUAL defined on table ESCALA_IMPROVE_BLEEDING...
ora2pg  | [2022-07-08 13:44:49] Dumping to one file per trigger : ESCALA_IMPROVE_BLED_PEND_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:44:49] 	Dumping trigger ESCALA_IMPROVE_BLED_PEND_ATUAL defined on table ESCALA_IMPROVE_BLEEDING...
ora2pg  | [2022-07-08 13:44:53] Dumping to one file per trigger : ESCALA_IMPROVE_BLEEDING_DELETE_trigger.sql
ora2pg  | [2022-07-08 13:44:53] 	Dumping trigger ESCALA_IMPROVE_BLEEDING_DELETE defined on table ESCALA_IMPROVE_BLEEDING...
ora2pg  | [2022-07-08 13:44:54] Dumping to one file per trigger : ESCALA_IPSS_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:44:54] 	Dumping trigger ESCALA_IPSS_ATUAL defined on table ESCALA_IPPS...
ora2pg  | [2022-07-08 13:44:56] Dumping to one file per trigger : ESCALA_ISI_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:44:56] 	Dumping trigger ESCALA_ISI_ATUAL defined on table ESCALA_ISI...
ora2pg  | [2022-07-08 13:45:00] Dumping to one file per trigger : ESCALA_ISS_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:45:00] 	Dumping trigger ESCALA_ISS_ATUAL defined on table ESCALA_ISS...
ora2pg  | [2022-07-08 13:45:01] Dumping to one file per trigger : ESCALA_IVC_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:45:01] 	Dumping trigger ESCALA_IVC_ATUAL defined on table ESCALA_IVC...
ora2pg  | [2022-07-08 13:45:09] Dumping to one file per trigger : ESCALA_JAPAN_COMA_AFTER_INS_trigger.sql
ora2pg  | [2022-07-08 13:45:09] 	Dumping trigger ESCALA_JAPAN_COMA_AFTER_INS defined on table ESCALA_JAPAN_COMA...
ora2pg  | [2022-07-08 13:45:11] Dumping to one file per trigger : ESCALA_JAPAN_COMA_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:45:11] 	Dumping trigger ESCALA_JAPAN_COMA_ATUAL defined on table ESCALA_JAPAN_COMA...
ora2pg  | [2022-07-08 13:45:12] Dumping to one file per trigger : ESCALA_KARNOFSKY_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:45:12] 	Dumping trigger ESCALA_KARNOFSKY_ATUAL defined on table ESCALA_KARNOFSKY...
ora2pg  | [2022-07-08 13:45:14] Dumping to one file per trigger : ESCALA_KARNOFSKY_DELETE_trigger.sql
ora2pg  | [2022-07-08 13:45:14] 	Dumping trigger ESCALA_KARNOFSKY_DELETE defined on table ESCALA_KARNOFSKY...
ora2pg  | [2022-07-08 13:45:16] Dumping to one file per trigger : ESCALA_KARNOFSKY_PEND_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:45:16] 	Dumping trigger ESCALA_KARNOFSKY_PEND_ATUAL defined on table ESCALA_KARNOFSKY...
ora2pg  | [2022-07-08 13:45:19] Dumping to one file per trigger : ESCALA_KATZ_DELETE_trigger.sql
ora2pg  | [2022-07-08 13:45:19] 	Dumping trigger ESCALA_KATZ_DELETE defined on table ESCALA_KATZ...
ora2pg  | [2022-07-08 13:45:21] Dumping to one file per trigger : ESCALA_KATZ_PEND_ATUAL_trigger.sql
ora2pg  | [2022-07-08 13:45:21] 	Dumping trigger ESCALA_KATZ_PEND_ATUAL defined on table ESCALA_KATZ...
ora2pg  | [2022-07-08 13:45:24] Dumping to one file per trigger : ESCALA_KATZ_TR_trigger.sql
ora2pg  | [2022-07-08 13:45:24] 	Dumping trigger ESCALA_KATZ_TR defined on table ESCALA_KATZ...
